x,y,z,sx,sy,sz
717601.40,1606576.68,16.68,0.0338,0.0247,0.0874
717569.02,1606546.61,15.98,0.0117,0.0114,0.0533
717581.36,1606576.72,19.34,0.0624,0.0697,0.2619
717542.62,1606545.27,20.91,0.0117,0.0108,0.0568
717583.00,1606574.06,18.66,0.0238,0.0267,0.1025
717563.14,1606565.42,16.14,0.0120,0.0136,0.0650
717601.69,1606549.54,15.99,0.1124,0.0419,0.3533
717560.11,1606583.31,18.33,0.0157,0.0190,0.0812
717584.78,1606563.04,15.19,0.0250,0.0129,0.0839
717591.67,1606588.58,18.35,0.0370,0.0286,0.1177
717582.76,1606581.87,17.78,0.1023,0.0725,0.3547
717478.59,1606260.21,15.70,0.0089,0.0077,0.0353
717562.35,1606307.47,3.69,0.0271,0.0224,0.0860
717565.90,1606309.40,3.75,0.0259,0.0197,0.0844
717601.11,1606570.35,14.04,0.1135,0.0520,0.3220
717572.73,1606550.31,15.07,0.0162,0.0138,0.0752
717537.21,1606371.86,11.52,0.0392,0.0160,0.1067
717724.59,1605979.66,18.95,0.0105,0.0111,0.0521
717524.08,1606393.07,7.30,0.0528,0.0477,0.2643
717558.40,1606589.39,17.70,0.0145,0.0243,0.0925
717528.61,1606588.22,6.28,0.0165,0.0203,0.1066
717537.06,1606510.49,4.99,0.0280,0.0553,0.2092
717593.34,1606563.78,16.25,0.0597,0.0280,0.1965
717582.67,1606606.34,19.55,0.0401,0.0477,0.1645
717542.91,1606602.72,20.30,0.0135,0.0205,0.0725
717455.98,1606245.57,16.74,0.0204,0.0258,0.0891
717573.36,1606393.08,3.58,0.0979,0.0812,0.2865
717480.29,1606360.90,3.73,0.0108,0.0109,0.0406
717535.58,1606352.73,10.22,0.0404,0.0241,0.1891
717474.17,1606361.46,3.65,0.0072,0.0072,0.0279
717561.17,1606623.04,17.85,0.0397,0.0606,0.1791
717798.93,1605732.40,2.85,0.0157,0.0157,0.0692
717746.13,1606007.13,20.13,0.0323,0.0228,0.1167
717536.53,1606364.26,12.27,0.0151,0.0145,0.0756
717472.92,1606282.93,3.65,0.0117,0.0119,0.0780
717450.70,1606291.60,19.69,0.0282,0.0288,0.1460
717476.76,1606366.61,3.61,0.0115,0.0115,0.0418
717458.47,1606254.94,10.84,0.0125,0.0128,0.0514
717608.56,1606454.86,19.43,0.0201,0.0180,0.0853
717550.83,1606358.02,8.06,0.0157,0.0160,0.0764
717554.86,1606608.91,18.50,0.0223,0.0312,0.1134
717522.04,1606331.57,3.71,0.0085,0.0083,0.0341
717514.21,1606387.06,3.77,0.0346,0.0301,0.1881
717561.97,1606605.64,17.35,0.0259,0.0309,0.1200
717747.97,1605759.07,4.48,0.0279,0.0176,0.1017
717554.02,1606609.98,18.32,0.0223,0.0307,0.1124
717520.37,1606411.69,11.90,0.1433,0.0945,0.5255
717566.83,1606404.87,3.66,0.0183,0.0179,0.0681
717519.61,1606466.72,9.85,0.0374,0.0402,0.1489
717609.77,1606494.45,14.87,0.0205,0.0219,0.0871
717520.30,1606366.95,8.76,0.0300,0.1288,0.3125
717568.19,1606451.44,3.00,0.0437,0.0311,0.1769
717591.40,1606438.45,6.38,0.0268,0.0227,0.0948
717573.00,1606432.58,2.56,0.0223,0.0159,0.1296
717567.07,1606466.20,14.62,0.0620,0.0746,0.2984
717500.14,1606399.73,12.17,0.0588,0.0449,0.2275
717528.77,1606418.27,11.59,0.0696,0.0693,0.5296
717746.75,1606215.94,19.62,0.0494,0.0852,0.4252
717794.33,1606187.52,20.23,0.0224,0.0191,0.1650
717533.89,1606383.08,7.55,0.0241,0.0220,0.0893
717542.61,1606554.02,3.85,0.0248,0.0240,0.1272
717777.62,1605704.21,14.06,0.0357,0.0664,0.2929
717794.98,1605720.57,14.07,0.0156,0.0172,0.1165
717755.31,1605747.48,11.66,0.0786,0.0437,0.3445
717554.44,1606619.13,18.05,0.0190,0.0413,0.1255
717539.96,1606522.83,6.34,0.0206,0.0265,0.1059
717802.29,1605565.82,2.83,0.0296,0.0281,0.1035
717827.80,1605792.50,4.00,0.0134,0.0134,0.0457
717830.86,1605781.02,3.61,0.0180,0.0177,0.0599
717832.48,1605783.77,3.68,0.0079,0.0078,0.0263
717837.22,1605779.63,3.52,0.0200,0.0195,0.0681
717827.67,1605771.02,3.21,0.0143,0.0143,0.0463
717866.02,1605758.41,2.72,0.0094,0.0088,0.0331
717774.60,1605756.76,2.71,0.0453,0.0417,0.2252
717717.93,1605719.00,2.02,0.0188,0.0164,0.0676
717799.72,1605676.78,17.09,0.1230,0.2425,0.7660
717484.80,1606361.85,4.68,0.0081,0.0082,0.0335
717609.96,1606581.66,19.78,0.0571,0.0253,0.1465
717513.03,1606563.55,6.63,0.1206,0.0493,0.4369
717598.25,1606602.90,23.95,0.0427,0.0412,0.1497
717534.01,1606554.71,8.13,0.0403,0.0257,0.2230
717622.20,1606562.95,17.68,0.0282,0.0212,0.0894
717743.49,1605609.88,3.79,0.0350,0.0367,0.1204
717785.76,1605680.50,12.72,0.0295,0.0674,0.2264
717738.01,1605627.98,1.22,0.0391,0.0367,0.1722
717093.70,1605982.75,-1.05,0.0134,0.0123,0.0507
717019.58,1605960.39,-0.99,0.0201,0.0179,0.0776
717015.17,1605944.65,-0.15,0.0281,0.0234,0.0966
717071.85,1605971.74,-0.81,0.0103,0.0103,0.0378
717937.47,1605675.05,2.01,0.0163,0.0173,0.0766
717950.11,1605672.67,2.35,0.0161,0.0163,0.0747
717923.03,1605699.54,1.98,0.0141,0.0138,0.0634
717925.04,1605693.79,1.95,0.0103,0.0097,0.0499
717917.52,1605695.25,1.99,0.0120,0.0117,0.0555
717933.46,1605687.31,2.04,0.0132,0.0124,0.0608
717932.49,1605701.58,2.01,0.0125,0.0121,0.0537
717941.22,1605708.97,2.05,0.0113,0.0106,0.0490
717939.98,1605703.14,2.17,0.0107,0.0101,0.0485
717940.12,1605697.55,2.24,0.0177,0.0179,0.0702
717937.17,1605696.35,1.81,0.0127,0.0125,0.0555
717929.83,1605704.30,1.75,0.0147,0.0143,0.0622
717957.35,1605674.85,2.31,0.0133,0.0128,0.0642
717957.52,1605685.92,2.36,0.0122,0.0116,0.0604
717952.37,1605684.65,2.03,0.0137,0.0138,0.0638
717946.56,1605682.68,2.12,0.0328,0.0351,0.1368
717958.41,1605681.97,2.35,0.0140,0.0125,0.0638
717963.93,1605681.15,2.05,0.0164,0.0157,0.0709
717962.12,1605678.37,2.07,0.0192,0.0192,0.0792
717949.76,1605681.72,1.92,0.0215,0.0225,0.0890
717972.14,1605692.59,1.86,0.0174,0.0158,0.0727
717969.23,1605688.52,2.01,0.0149,0.0133,0.0660
717969.00,1605686.47,1.88,0.0202,0.0185,0.0801
717955.70,1605677.86,2.37,0.0171,0.0171,0.0736
717925.45,1605701.36,1.86,0.0154,0.0151,0.0671
717935.34,1605698.54,2.05,0.0103,0.0099,0.0486
717913.30,1605744.35,3.00,0.1630,0.2371,0.6982
717615.49,1606566.11,21.58,0.0650,0.0381,0.2111
717559.25,1606564.58,18.90,0.0165,0.0203,0.1133
717620.68,1606567.48,19.27,0.1455,0.0760,0.4315
717588.50,1606554.44,12.36,0.0160,0.0168,0.0694
717614.37,1606555.49,17.99,0.0394,0.0224,0.1120
717602.12,1606568.77,14.30,0.0368,0.0266,0.1179
717601.18,1606570.38,13.99,0.0754,0.0667,0.2509
717550.98,1606542.31,4.51,0.0362,0.0293,0.1561
717583.42,1606555.83,14.31,0.0345,0.0378,0.1570
717615.97,1606581.79,17.71,0.1256,0.1055,0.4149
717575.39,1606550.12,14.57,0.0289,0.0366,0.1746
717585.95,1606537.33,17.87,0.0200,0.0160,0.0877
717596.12,1606556.97,17.62,0.0148,0.0150,0.0583
717558.19,1606549.27,14.81,0.0120,0.0158,0.0692
717596.20,1606578.80,14.96,0.0515,0.0462,0.1743
717603.92,1606578.68,16.63,0.0578,0.0348,0.1546
717599.18,1606605.52,23.35,0.0793,0.0801,0.2769
717582.93,1606568.96,18.91,0.0265,0.0231,0.1051
717578.17,1606591.18,27.02,0.0223,0.0264,0.1174
717577.01,1606566.89,20.96,0.0527,0.0563,0.2298
717584.04,1606574.13,18.69,0.0216,0.0182,0.0805
717567.96,1606555.41,17.77,0.0247,0.0224,0.1284
717838.30,1605680.44,13.34,0.2765,0.0969,1.2809
717607.20,1606576.35,14.96,0.0302,0.0196,0.0843
717575.58,1606494.15,4.19,0.0246,0.0236,0.0944
717513.46,1606459.60,3.79,0.0121,0.0158,0.0622
717531.84,1606542.49,5.78,0.0326,0.0246,0.1621
717480.36,1606568.21,6.13,0.0676,0.0179,0.1557
717515.70,1606378.34,3.81,0.0069,0.0068,0.0251
717531.30,1606388.07,3.60,0.0092,0.0087,0.0322
717600.52,1606536.00,15.02,0.0151,0.0145,0.0556
717477.26,1606355.70,8.75,0.0071,0.0069,0.0256
717599.65,1606535.62,15.17,0.0183,0.0157,0.0721
717453.83,1606340.38,3.66,0.0104,0.0104,0.0397
717489.12,1606366.35,3.79,0.0439,0.0373,0.2089
717486.56,1606414.90,15.33,0.0177,0.0202,0.0930
717521.07,1606478.07,7.52,0.0272,0.0322,0.1175
717592.10,1606533.75,14.36,0.0288,0.0234,0.1315
717520.91,1606479.22,9.11,0.0284,0.0326,0.1200
717607.96,1606548.47,13.09,0.0456,0.0343,0.1416
717628.99,1606544.35,19.52,0.0916,0.0544,0.2732
717605.61,1606534.04,15.59,0.0226,0.0188,0.1111
717522.74,1606484.04,3.72,0.0191,0.0191,0.0765
717620.16,1606548.85,15.18,0.0869,0.0710,0.3128
717632.82,1606540.80,14.58,0.0357,0.0198,0.1079
717618.44,1606541.38,17.11,0.0333,0.0219,0.1012
717586.74,1606504.78,17.27,0.0173,0.0146,0.0567
717601.66,1606527.97,20.18,0.0917,0.0753,0.3751
717515.01,1606493.04,4.60,0.0443,0.0198,0.1027
717615.56,1606523.52,14.49,0.0329,0.0202,0.1167
717624.09,1606537.01,16.00,0.0411,0.0291,0.1282
717605.60,1606555.78,16.78,0.0464,0.0428,0.1665
717612.88,1606539.74,16.25,0.0813,0.0796,0.2874
717620.00,1606524.75,15.72,0.0370,0.0268,0.1169
717596.83,1606520.80,17.61,0.0428,0.0362,0.1808
717619.13,1606538.37,14.30,0.0843,0.0802,0.3037
717509.40,1606386.54,9.91,0.0261,0.0258,0.1108
717748.47,1606264.58,18.76,0.0219,0.0196,0.1280
717430.23,1606355.26,20.22,0.0651,0.1088,0.3454
717942.92,1605696.45,2.21,0.0165,0.0165,0.0673
717921.14,1605708.24,1.81,0.0118,0.0113,0.0512
717478.74,1605912.81,3.88,0.0244,0.0321,0.1946
717947.59,1605703.21,1.73,0.0153,0.0148,0.0620
717612.81,1606448.40,16.00,0.0144,0.0147,0.0722
717618.12,1606439.08,17.34,0.0268,0.0194,0.0932
717567.99,1606411.13,9.78,0.0296,0.0375,0.2449
717429.16,1606322.95,18.31,0.0550,0.0383,0.2490
717947.25,1605676.01,2.02,0.0135,0.0131,0.0656
717740.58,1605802.17,3.58,0.0067,0.0066,0.0245
717958.71,1605668.65,2.30,0.0206,0.0243,0.0897
717531.60,1605918.97,4.18,0.0139,0.0105,0.0480
717485.34,1605865.04,3.14,0.0171,0.0168,0.0574
717625.59,1605903.77,5.54,0.0607,0.0362,0.1614
717643.71,1606015.70,6.32,0.1642,0.0416,0.5473
717648.15,1606042.16,7.70,0.0376,0.0308,0.1488
717651.17,1606022.53,7.88,0.0866,0.0252,0.2651
717645.93,1606026.05,7.72,0.0505,0.0345,0.1676
717572.36,1606044.11,5.30,0.0889,0.0291,0.2740
717643.74,1606010.97,7.31,0.0688,0.0344,0.2433
717658.32,1606032.15,8.12,0.0954,0.0218,0.2654
717604.68,1606009.74,6.24,0.0289,0.0441,0.1636
717874.66,1605964.02,9.22,0.0179,0.0174,0.0712
717636.79,1606037.22,7.64,0.0284,0.0206,0.1105
718026.11,1605779.38,2.74,0.0298,0.0287,0.1239
717658.65,1606085.84,7.96,0.0130,0.0151,0.0656
717529.32,1606267.81,12.61,0.0226,0.0236,0.1223
717705.82,1606096.49,10.24,0.0786,0.0529,0.2723
717768.50,1606112.37,11.39,0.0446,0.0560,0.2060
717585.19,1606279.47,19.97,0.0185,0.0264,0.1129
717756.31,1606115.66,10.93,0.0299,0.0403,0.1597
717516.32,1606234.95,6.46,0.0454,0.0155,0.1577
717721.99,1606050.90,20.38,0.0293,0.0247,0.1297
717840.62,1605773.28,3.25,0.0131,0.0130,0.0409
717728.76,1605749.47,2.28,0.0154,0.0149,0.0623
717813.92,1605800.39,3.98,0.0806,0.0628,0.2566
717723.50,1605746.90,2.26,0.0145,0.0142,0.0584
717760.52,1606200.23,16.69,0.0441,0.0341,0.2636
717523.14,1606193.14,13.34,0.0100,0.0095,0.0518
717880.20,1605851.06,31.81,0.1192,0.0663,0.6003
717489.64,1605885.89,10.71,0.0941,0.0272,0.2481
717575.50,1606275.45,17.89,0.0304,0.0167,0.1366
717719.71,1605752.74,2.93,0.0215,0.0192,0.0793
717748.24,1605803.99,3.89,0.0108,0.0107,0.0372
717851.31,1605841.40,24.32,0.0217,0.0186,0.0987
717747.23,1605803.49,3.76,0.0080,0.0079,0.0280
717489.22,1606251.51,8.64,0.0177,0.0163,0.0676
717872.45,1605844.62,22.05,0.0241,0.0267,0.1474
717875.57,1605831.52,25.17,0.0390,0.0390,0.2115
717584.70,1605927.70,4.88,0.0237,0.0231,0.0901
717844.39,1605809.58,15.28,0.0354,0.0322,0.1720
717506.20,1606182.38,18.44,0.0380,0.0252,0.1226
717526.21,1606154.03,17.53,0.0188,0.0197,0.0886
717810.82,1605827.71,5.14,0.0074,0.0072,0.0281
718024.75,1605763.90,2.91,0.0185,0.0186,0.0901
718029.56,1605766.80,2.55,0.0109,0.0112,0.0590
717832.09,1605839.60,8.06,0.0109,0.0139,0.0511
717462.22,1606529.83,4.84,0.0359,0.0364,0.1497
717749.93,1605556.98,2.58,0.0436,0.0488,0.1523
718029.30,1605784.85,2.73,0.0164,0.0162,0.0719
717762.53,1605631.52,1.38,0.0198,0.0254,0.0924
717777.63,1605570.75,2.24,0.0314,0.0279,0.1184
717545.12,1606501.53,19.41,0.0379,0.0212,0.1180
717630.80,1606530.44,14.15,0.0498,0.0251,0.1481
717713.21,1606048.93,17.91,0.0161,0.0164,0.0603
717847.20,1605771.98,4.80,0.0154,0.0121,0.0496
717583.46,1606264.11,17.70,0.0621,0.0481,0.1916
717750.84,1606049.03,28.81,0.0093,0.0095,0.0401
717821.48,1605803.97,4.55,0.0238,0.0235,0.0748
717723.24,1606047.26,21.05,0.0080,0.0077,0.0292
717860.55,1605946.13,19.21,0.0224,0.0253,0.0845
717611.99,1606018.14,6.29,0.0258,0.1302,0.3575
717794.52,1605931.48,21.68,0.0170,0.0175,0.0743
717597.95,1606068.57,5.35,0.0791,0.0878,0.4150
717753.33,1606096.85,11.17,0.0137,0.0315,0.1278
717664.92,1606034.52,8.29,0.0627,0.0728,0.2164
717680.59,1606034.51,8.66,0.0396,0.0365,0.1133
717677.94,1606023.86,8.53,0.0290,0.0329,0.0895
717676.92,1606051.90,8.94,0.0526,0.0446,0.1585
717399.87,1606489.00,2.85,0.0329,0.0168,0.0892
717592.24,1605891.11,4.43,0.0093,0.0089,0.0355
717590.86,1606075.87,5.62,0.0289,0.0182,0.0976
717577.57,1605985.14,5.32,0.0182,0.0156,0.0688
717594.57,1605976.61,5.15,0.0252,0.0236,0.1010
717564.07,1606102.04,11.36,0.0333,0.0463,0.4394
717575.17,1605968.02,4.96,0.0142,0.0121,0.0496
717594.59,1605970.25,5.36,0.0105,0.0095,0.0444
717576.87,1605970.07,4.87,0.0117,0.0109,0.0468
717594.14,1605973.83,5.32,0.0099,0.0090,0.0402
717592.40,1606251.89,17.43,0.0519,0.0345,0.1477
717554.21,1606286.74,4.21,0.0227,0.0332,0.1076
717620.66,1606208.79,16.86,0.4119,0.0903,1.0081
717735.17,1606161.53,9.72,0.0363,0.0192,0.0954
717615.80,1606594.41,17.39,0.1227,0.1958,0.5120
717225.25,1606406.34,1.37,0.0193,0.0142,0.0635
717362.14,1606399.53,13.64,0.0707,0.0465,0.2284
717231.49,1606394.13,1.65,0.0222,0.0244,0.1055
717976.22,1605682.39,1.97,0.0193,0.0178,0.0783
718023.86,1605761.45,2.87,0.0166,0.0168,0.0828
717969.42,1605674.11,2.74,0.0261,0.0291,0.1057
717504.16,1605886.84,3.61,0.0100,0.0105,0.0371
717913.99,1605733.02,1.91,0.0216,0.0204,0.0713
717955.50,1605649.84,2.73,0.0238,0.0249,0.1105
717437.34,1605864.25,2.53,0.0886,0.0431,0.2458
717476.53,1605866.97,3.14,0.0126,0.0123,0.0560
717945.72,1605643.91,2.44,0.0354,0.0489,0.1833
717948.28,1605644.67,2.32,0.0311,0.0402,0.1560
717944.55,1605716.74,1.78,0.0106,0.0099,0.0468
717756.48,1605757.88,8.51,0.0112,0.0112,0.0561
717915.78,1605663.52,2.65,0.0181,0.0228,0.0924
717892.40,1605664.17,16.05,0.0516,0.0423,0.2289
717668.51,1605736.80,2.59,0.0263,0.0237,0.0829
717649.20,1605758.05,2.51,0.0097,0.0096,0.0333
717925.15,1605621.19,2.39,0.0209,0.0395,0.1228
717662.67,1605753.47,3.55,0.0268,0.0229,0.0982
717761.87,1605697.19,11.64,0.0335,0.0532,0.2145
717981.57,1605677.65,1.99,0.0159,0.0144,0.0733
717967.75,1605662.68,2.48,0.0440,0.0534,0.1717
717985.80,1605672.78,2.35,0.0191,0.0183,0.0825
717959.55,1605655.37,2.47,0.0205,0.0249,0.0955
717958.45,1605663.90,2.49,0.0295,0.0353,0.1209
717980.71,1605683.39,2.00,0.0150,0.0133,0.0701
717974.09,1605669.06,2.11,0.0270,0.0290,0.1090
717964.22,1605662.51,2.60,0.0443,0.0547,0.1744
717958.79,1605659.77,2.55,0.0187,0.0221,0.0850
717956.86,1605661.17,2.33,0.0172,0.0201,0.0802
717787.36,1605774.59,3.24,0.0092,0.0091,0.0359
717784.78,1605775.61,3.09,0.0092,0.0091,0.0349
717870.54,1605758.11,2.98,0.0566,0.0443,0.1743
717424.73,1605909.27,3.00,0.0076,0.0075,0.0290
717420.95,1605905.50,2.96,0.0095,0.0095,0.0406
717439.73,1605921.22,3.29,0.0137,0.0123,0.0558
717463.91,1605913.34,3.65,0.0110,0.0118,0.0395
717449.64,1605924.37,3.28,0.0092,0.0092,0.0411
717427.54,1605956.52,3.00,0.0106,0.0109,0.0468
717376.41,1605922.35,2.53,0.0248,0.0249,0.0930
717425.39,1605940.61,3.06,0.0132,0.0133,0.0579
717383.88,1605928.35,2.67,0.0086,0.0084,0.0290
717384.92,1605928.72,2.68,0.0086,0.0083,0.0286
717386.06,1605928.96,2.75,0.0065,0.0062,0.0224
717377.57,1605924.35,2.67,0.0154,0.0159,0.0585
717377.88,1605928.59,2.67,0.0171,0.0172,0.0648
717615.92,1606466.19,20.51,0.0421,0.0452,0.1905
717621.45,1606458.02,18.56,0.0285,0.0292,0.1206
717629.48,1606447.53,18.46,0.0303,0.0270,0.1211
717633.56,1606439.00,16.55,0.0292,0.0190,0.0974
717632.60,1606444.47,17.63,0.0160,0.0135,0.0597
717617.77,1606442.00,16.71,0.0109,0.0109,0.0473
717381.44,1605930.36,2.69,0.0079,0.0078,0.0272
717383.89,1605932.02,2.78,0.0078,0.0076,0.0254
717375.38,1605936.06,2.55,0.0099,0.0096,0.0359
717384.80,1605933.31,2.75,0.0081,0.0079,0.0267
717421.78,1605959.25,3.31,0.0131,0.0118,0.0481
717718.37,1606159.11,8.14,0.0130,0.0130,0.0466
717630.28,1606548.88,21.40,0.0425,0.0256,0.1182
717632.38,1606548.14,21.40,0.0738,0.0396,0.1929
717590.11,1606545.62,13.28,0.0276,0.0224,0.1195
717581.61,1606507.52,18.05,0.0155,0.0122,0.0542
717577.00,1606536.14,17.24,0.0233,0.0294,0.1159
717546.81,1606480.99,4.85,0.0877,0.3600,1.1487
717555.72,1606498.99,5.97,0.0176,0.0176,0.0817
717729.20,1606174.65,9.52,0.0156,0.0151,0.0613
717741.89,1606187.19,8.19,0.0120,0.0121,0.0456
717740.33,1606191.57,8.25,0.0095,0.0096,0.0369
717740.93,1606190.71,8.60,0.0127,0.0126,0.0481
717730.83,1606205.36,7.09,0.0088,0.0089,0.0375
717738.34,1606193.99,7.84,0.0138,0.0143,0.0562
717496.53,1606469.93,12.59,0.1145,0.1227,1.2755
717748.37,1606177.14,8.61,0.0091,0.0091,0.0338
717724.23,1606178.50,9.19,0.0097,0.0095,0.0337
717738.21,1606175.98,9.90,0.0134,0.0133,0.0488
717747.33,1606177.48,8.44,0.0112,0.0113,0.0401
717509.87,1606425.65,7.53,0.0257,0.1148,0.3396
717603.02,1606581.89,18.45,0.0295,0.0264,0.1014
717578.82,1606509.34,18.40,0.0224,0.0154,0.0667
717747.96,1606176.29,8.41,0.0089,0.0089,0.0321
717550.03,1606494.45,12.56,0.0151,0.0148,0.0666
717436.24,1605937.99,3.03,0.0092,0.0085,0.0376
717463.31,1605932.77,3.37,0.0140,0.0107,0.0441
717419.83,1606005.70,2.02,0.0091,0.0090,0.0304
717427.33,1605904.26,3.25,0.0185,0.0196,0.0876
717472.51,1605917.94,3.87,0.0145,0.0114,0.0520
717372.98,1605931.91,2.43,0.0086,0.0082,0.0288
717374.92,1605933.83,2.43,0.0064,0.0061,0.0220
717407.15,1605896.48,3.07,0.0207,0.0202,0.0680
717434.00,1606030.43,2.70,0.0121,0.0123,0.0422
717441.46,1605942.10,2.92,0.0082,0.0082,0.0282
717482.14,1605945.14,3.53,0.0127,0.0130,0.0563
717467.34,1605991.81,3.16,0.0084,0.0084,0.0297
717464.18,1606012.42,3.32,0.0105,0.0105,0.0358
717436.76,1606023.80,2.47,0.0088,0.0089,0.0332
717440.54,1606024.72,2.77,0.0105,0.0105,0.0397
717471.00,1605998.32,3.50,0.0082,0.0081,0.0288
717436.95,1605937.71,2.96,0.0084,0.0081,0.0313
717429.95,1605957.54,2.82,0.0079,0.0078,0.0273
717467.21,1605990.68,3.19,0.0102,0.0101,0.0362
717459.76,1605997.20,3.48,0.0321,0.0321,0.1109
717453.55,1606004.96,3.14,0.0074,0.0073,0.0276
717441.36,1606016.79,2.53,0.0085,0.0084,0.0327
717441.36,1606014.18,2.36,0.0075,0.0074,0.0277
717462.58,1605998.46,3.75,0.0079,0.0079,0.0273
717457.36,1605996.91,3.31,0.0126,0.0126,0.0445
717463.82,1606004.44,3.46,0.0118,0.0118,0.0418
717493.80,1606023.00,3.71,0.0219,0.0215,0.0861
717439.59,1606013.82,2.19,0.0086,0.0085,0.0315
717425.08,1606010.20,1.90,0.0094,0.0094,0.0334
717463.14,1605934.00,3.22,0.0185,0.0178,0.0782
717427.55,1605995.21,1.71,0.0121,0.0119,0.0413
717430.64,1605967.21,2.99,0.0085,0.0084,0.0299
717684.35,1605741.69,2.57,0.0199,0.0153,0.0756
717683.61,1605729.96,2.27,0.0203,0.0215,0.0816
717670.69,1605752.43,2.97,0.0241,0.0143,0.0720
717722.11,1605744.19,2.13,0.0182,0.0203,0.0922
717780.65,1605754.20,3.48,0.0260,0.0194,0.0889
717426.77,1605998.46,1.72,0.0144,0.0143,0.0492
717415.34,1606005.78,1.78,0.0084,0.0083,0.0285
717445.60,1605943.25,2.92,0.0127,0.0098,0.0416
717440.62,1605940.80,2.94,0.0151,0.0143,0.0772
717497.56,1606015.26,3.85,0.0070,0.0070,0.0265
717486.44,1606003.56,3.29,0.0140,0.0107,0.0520
717430.16,1605912.21,2.98,0.0238,0.0200,0.0789
717485.06,1605976.49,3.46,0.0145,0.0161,0.0599
717455.24,1605916.10,3.61,0.0154,0.0153,0.0553
717441.82,1605922.89,3.19,0.0074,0.0072,0.0275
717514.31,1605938.00,8.86,0.2913,0.0637,0.6976
717427.98,1605909.38,3.03,0.0214,0.0212,0.0846
717424.56,1605907.35,3.17,0.0115,0.0114,0.0395
717424.22,1605908.41,2.95,0.0122,0.0121,0.0407
717448.32,1605921.00,3.39,0.0151,0.0146,0.0545
717488.27,1605937.96,3.22,0.0102,0.0096,0.0437
717568.32,1606002.62,4.42,0.0437,0.0435,0.1883
717454.46,1605949.56,3.24,0.0343,0.0210,0.1418
717482.20,1605929.07,4.39,0.0442,0.0759,0.3543
717499.54,1605942.97,3.43,0.0738,0.0452,0.3037
717892.21,1605865.49,23.18,0.0482,0.0367,0.1985
718018.62,1605780.86,2.39,0.0489,0.0492,0.2070
717753.41,1605765.14,3.07,0.0099,0.0083,0.0413
717482.68,1606174.20,1.14,0.0077,0.0080,0.0311
717804.68,1606154.66,22.01,0.0814,0.0350,0.2067
717575.75,1606274.30,17.87,0.0196,0.0211,0.1293
718021.89,1605753.13,3.07,0.0129,0.0140,0.0699
717621.19,1605602.69,12.34,0.0206,0.0277,0.1189
717500.14,1606359.64,11.09,0.0670,0.0457,0.2637
717583.40,1605576.78,3.75,0.0110,0.0113,0.0521
717550.63,1606262.27,9.41,0.0367,0.0784,0.2226
717547.31,1606244.94,5.19,0.0374,0.0650,0.2554
717583.98,1605572.07,5.26,0.0080,0.0079,0.0349
717546.73,1606256.14,15.39,0.0242,0.0284,0.1429
717621.56,1605569.44,11.08,0.0499,0.0426,0.2926
717749.67,1606139.73,10.44,0.0143,0.0123,0.0494
717589.02,1605577.23,2.80,0.0091,0.0094,0.0384
717583.53,1605572.88,4.50,0.0081,0.0079,0.0328
717532.32,1606186.09,12.45,0.0190,0.0133,0.0893
717198.21,1606440.01,0.39,0.0117,0.0115,0.0456
717214.10,1606445.38,1.00,0.0323,0.0350,0.1290
717676.77,1606262.40,15.35,0.0685,0.0759,0.7271
717343.22,1606444.63,15.51,0.0478,0.0397,0.1685
717787.46,1606107.58,11.34,0.0379,0.0876,0.2868
717201.53,1606450.11,0.82,0.0182,0.0161,0.0647
717244.53,1606403.80,1.76,0.0257,0.0212,0.0927
717702.07,1605964.37,8.25,0.0084,0.0082,0.0330
717600.80,1606588.56,22.36,0.0656,0.0262,0.1692
717613.08,1606319.51,3.80,0.1548,0.1133,0.5223
717561.32,1606255.07,16.66,0.0191,0.0459,0.2551
717485.94,1606171.59,1.40,0.0081,0.0082,0.0310
717217.83,1606468.38,1.06,0.0206,0.0217,0.0854
717184.55,1606451.81,0.69,0.0225,0.0186,0.0714
717825.35,1605673.89,0.98,0.0436,0.0351,0.2318
717599.78,1605910.84,4.96,0.0093,0.0092,0.0346
717589.58,1605953.77,5.07,0.0151,0.0145,0.0566
717879.87,1605694.96,18.60,0.0472,0.0613,0.2080
717586.93,1605903.85,4.71,0.0087,0.0084,0.0316
717622.44,1605921.93,5.37,0.0288,0.0290,0.1107
717596.59,1605916.43,4.96,0.0119,0.0109,0.0355
717597.98,1605913.00,5.00,0.0233,0.0202,0.0752
717626.61,1605935.21,5.52,0.0208,0.0211,0.0875
717623.87,1605925.44,5.50,0.0411,0.0409,0.1713
717787.46,1605660.82,5.26,0.3040,0.0951,0.9028
717610.77,1605921.09,5.17,0.0080,0.0081,0.0321
717622.64,1605916.49,5.48,0.0167,0.0166,0.0607
717625.95,1605908.80,5.28,0.0080,0.0079,0.0290
717592.61,1606284.99,19.39,0.0157,0.0132,0.0990
717567.54,1605964.79,4.91,0.0138,0.0124,0.0639
717583.82,1605829.12,3.63,0.0263,0.0276,0.0855
717866.40,1605652.40,20.17,0.0469,0.0326,0.3001
717591.47,1606036.46,5.89,0.0177,0.0176,0.0613
717607.67,1606000.22,5.89,0.0082,0.0081,0.0309
717610.11,1605878.01,4.58,0.0111,0.0106,0.0423
717630.50,1605907.78,5.14,0.0082,0.0082,0.0320
717518.42,1606508.66,3.32,0.0113,0.0104,0.0488
717625.29,1605953.67,5.87,0.0126,0.0125,0.0455
