DJI_20211224092312_0125 H_34.99999_23.32763
8754 14.59117 3.20570
8755 15.73804 5.10562
8756 10.53853 3.35168
8757 3.51716 4.47522
8758 10.23429 3.64484
8759 9.86065 4.20572
8763 3.72014 3.13948
8777 -1.88660 1.68291
8778 -11.05806 -1.29088
8779 4.50615 -8.26117
8780 5.30277 -11.00810
8781 10.86138 -8.69081
8782 12.47787 -10.39732
8783 10.93948 -10.95615
8784 10.27463 -10.41761
8785 15.76667 -10.52098
8786 16.59830 -11.41936
8787 11.83085 -11.11464
8788 3.67536 -10.33852
8789 2.15482 -10.82268
8790 3.42059 -11.03451
8791 -0.15021 -10.92413
8792 -1.17488 -10.98679
8793 -7.07508 -10.50953
8794 -2.58224 -11.39498
8795 3.50174 -11.23980
8796 -3.16697 -10.02441
8797 3.25302 -7.58310
8798 -7.11342 -6.87105
8799 -5.90063 -6.84673
8800 -4.96350 -7.37713
8801 -7.35943 -10.15295
8802 2.57345 -8.41362
8803 -3.53420 -10.04450
8804 -2.91378 -9.93514
8805 -2.90757 -7.58794
8806 3.56558 -6.30127
8808 -8.43970 -3.75866
8809 -5.75782 0.16045
8810 1.58190 0.27592
8811 -3.74566 0.76526
8812 0.56563 -0.24094
8813 -2.82909 1.51200
8814 -7.83955 0.24041
8815 0.13894 -0.52613
10984 -16.03616 -3.97559
11114 15.00468 -6.69938
11115 9.29168 -3.16854
11116 7.02069 -6.65508
11117 13.11684 -3.02010
11118 7.50247 -3.22830
11119 8.52354 -6.37717
11132 14.56593 -4.88801
11133 4.35583 -4.12316
11134 16.09621 -3.67590
11135 10.45520 -2.60467
11136 6.46370 -2.57379
11137 10.85460 -3.70644
11138 13.80380 -4.36595
11153 12.48584 -2.51368
11154 13.74502 -5.74414
11155 13.17788 -6.33597
11156 15.71538 -2.92767
11157 15.07628 -2.64248
11192 -15.69156 -6.73835
11438 -12.50288 -6.22482
11439 -11.18873 -0.65851
11440 -1.86603 -5.93562
11441 2.19969 -5.93195
11442 -1.98559 -3.78595
11443 3.18113 -3.74006
11444 -13.71882 -6.12445
11445 -4.18770 -2.86091
11446 -14.02158 -5.93820
11447 -8.08717 -4.98350
11448 -12.41982 -2.15271
11476 -2.90941 -4.93005
11477 -8.34535 -4.54740
11478 -4.72005 -4.18193
11479 3.42326 -5.30669
11480 -10.83284 0.10295
11481 0.48453 -5.04853
11482 -0.47134 -3.36629
11483 -13.77269 -5.86357
11484 3.44272 -3.21625
11485 0.91930 -6.17257
11489 -10.96700 -0.28399
11490 -11.02940 -0.05701
11491 -10.17183 -0.92888
11492 -15.17493 2.04010
11493 -0.34066 -1.57313
11497 -10.38427 -1.39091
11500 -0.15796 -1.33131
11508 4.18903 -0.70809
11509 14.84816 2.10144
11510 15.07154 1.47969
11511 13.49177 -1.13601
11512 16.42252 1.15827
11513 11.84049 1.54979
11514 10.56323 -0.91824
11515 9.42624 -1.68176
11516 10.24555 -0.56265
11688 -2.50251 9.80480
11698 -0.50256 11.26450
11699 -6.97368 9.66570
11700 -0.89985 11.36970
11701 -10.88456 9.55262
11702 -10.71277 8.59947
11703 -12.34186 8.83464
11704 -6.99627 10.09059
11705 -7.26654 10.47883
11706 -7.11391 11.13227
11708 -9.23350 10.54592
11711 -10.98349 10.01310
11713 2.65620 10.73708
11714 -5.87410 11.38953
11717 3.13139 9.32104
11721 2.84101 9.06528
11725 12.11174 11.08919
11726 11.93369 8.72297
11727 5.08936 8.92828
11728 13.96613 9.19338
11729 6.01279 10.21359
11730 15.72172 10.77205
11731 9.72008 10.38424
11745 -11.32580 7.88591
11755 -12.11832 9.26871
11791 -11.62094 8.37075
11804 -14.74896 10.75431
14805 -10.97640 -8.61256
14899 -15.60288 -1.50219
14902 -12.02920 -9.12124
14904 -3.35686 -10.24680
14907 -14.25232 5.43535
-99
DJI_20211224094900_0242 H_34.99999_23.32763
8665 1.64278 3.82147
8666 -12.97646 -1.04766
8667 -12.03128 1.87531
8668 -12.82511 1.13780
8669 0.08957 2.71129
8670 -10.10627 2.83505
8671 -3.72490 2.51662
8672 -3.59279 2.35063
8673 2.24961 2.37056
8674 16.43927 2.37199
8675 13.74862 2.32753
8676 -0.03583 1.92540
8677 0.08995 0.10219
8678 -2.06955 -0.20339
8679 -1.99002 -0.65732
8680 -10.82688 -1.21124
8681 -4.05667 1.74633
8682 -0.03504 -0.51849
8683 -6.17772 0.14292
8701 -10.45114 0.44352
8702 -9.41838 0.48520
8703 -7.08896 0.08096
8704 0.35388 0.03086
8705 -4.44840 -0.60304
8706 -15.67702 -1.46259
8707 -7.31127 -1.09411
8708 -14.59505 -1.10250
8709 -12.10012 0.38898
8710 3.18761 -2.08717
8711 -0.66590 -1.83588
8712 2.87551 -1.62594
8713 -5.95699 -2.12443
8714 -15.30725 -0.65549
8715 9.93068 1.40847
8716 11.01311 0.13061
8717 10.91269 1.50771
8718 10.89108 0.01894
8719 11.00232 -1.13293
8720 3.41619 -1.55792
8721 4.15189 1.73544
8722 9.79081 2.04639
8723 12.09507 -1.67779
8724 3.88087 1.21936
8753 13.76527 -2.08179
8754 14.77296 -1.66662
8755 15.93229 0.21451
8756 10.71983 -1.49128
8757 3.68332 -0.45625
8758 10.43209 -1.21899
8759 10.05095 -0.66953
8763 3.90046 -1.80480
8777 -1.71601 -3.21476
8778 -10.88335 -6.14441
8807 -2.98867 -9.43993
8809 -5.58382 -4.72436
8810 1.75046 -4.64139
8811 -3.57555 -4.12207
8812 0.73692 -5.15032
8813 -2.66008 -3.38162
8814 -7.66766 -4.63977
8815 0.30698 -5.42526
10984 -15.81697 -8.99807
11114 15.10889 -11.49667
11115 9.44897 -8.05514
11116 7.17179 -11.48196
11117 13.25811 -7.86813
11118 7.65593 -8.11947
11119 8.66129 -11.21458
11132 14.68439 -9.72644
11133 4.51252 -9.02288
11134 16.22278 -8.50291
11135 10.60839 -7.51003
11136 6.62254 -7.46979
11137 11.00160 -8.60484
11138 13.93090 -9.22370
11153 12.63571 -7.39156
11154 13.86751 -10.57728
11155 13.30211 -11.16399
11156 15.84425 -7.77736
11157 15.21367 -7.48676
11192 -15.45860 -11.48498
11438 -12.27790 -10.99812
11439 -11.02893 -5.51204
11440 -1.69407 -10.82271
11441 2.35924 -10.77863
11442 -1.81510 -8.66022
11443 3.34571 -8.62658
11444 -13.50534 -10.88292
11445 -4.01799 -7.74415
11446 -13.81023 -10.70185
11447 -7.90237 -9.83249
11448 -12.22777 -7.02712
11476 -2.73707 -9.79098
11477 -8.16554 -9.39743
11478 -4.54903 -9.02283
11479 3.57937 -10.15775
11480 -10.65863 -4.76684
11481 0.65077 -9.90396
11482 -0.30423 -8.23306
11483 -13.56387 -10.63465
11484 3.60338 -8.11763
11485 1.08246 -11.01070
11489 -10.80115 -5.14829
11490 -10.86510 -4.92904
11491 -9.99767 -5.80253
11492 -15.00793 -2.84246
11493 -0.17265 -6.46110
11497 -10.20461 -6.25852
11500 0.00929 -6.22071
11508 4.35322 -5.58908
11509 15.02032 -2.78177
11510 15.24106 -3.36135
11511 13.64650 -6.03316
11512 16.58095 -3.69002
11513 12.01207 -3.28368
11514 10.72699 -5.79159
11515 9.58350 -6.52231
11516 10.41148 -5.40076
11669 12.36688 7.42282
11688 -2.33324 4.93932
11693 14.92707 11.25147
11695 7.07274 9.99578
11696 13.09258 11.45398
11697 10.92980 11.13235
11698 -0.32521 6.40300
11699 -6.82002 4.79883
11700 -0.72574 6.51527
11701 -10.75795 4.68338
11702 -10.56469 3.72242
11703 -12.20549 3.95964
11704 -6.84268 5.22698
11705 -7.11612 5.61604
11706 -6.96230 6.27351
11707 5.96801 8.66701
11708 -9.09063 5.68609
11709 16.63055 8.19908
11710 4.48989 11.26451
11711 -10.84347 5.14814
11712 10.21519 9.69997
11713 2.84531 5.87464
11714 -5.71815 6.54511
11715 -0.14000 7.00642
11717 3.31578 4.45378
11718 8.97421 8.64306
11719 6.95629 7.53234
11720 16.51622 7.50795
11721 3.02338 4.19633
11724 9.26254 8.15295
11725 12.33931 6.24241
11726 12.14725 3.84935
11727 5.28214 4.03776
11728 14.18975 4.33280
11729 6.21260 5.33867
11730 15.97302 5.95067
11731 9.92986 5.51069
11732 -11.08606 7.94376
11739 -10.86136 7.67198
11740 -3.57047 7.73662
11741 -4.39700 8.09789
11742 -10.69167 7.48235
11743 -7.56319 7.34133
11744 -10.24811 7.62913
11745 -11.18484 3.00524
11746 -4.19076 10.28031
11747 -3.49251 9.90847
11748 1.22329 11.12942
11749 -4.76845 10.36186
11750 -9.42345 9.55399
11751 -7.23564 9.96450
11752 -9.02182 11.25232
11755 -11.98374 4.39742
11766 -14.05470 2.08031
11777 -17.01956 0.53842
11780 0.35698 10.95496
11781 -0.06652 10.45762
11801 -11.93249 10.55424
11802 -14.52823 6.61446
11803 -17.25741 10.66811
11804 -14.64059 5.61650
14897 -11.09387 7.46490
14898 -11.10585 5.26520
14899 -15.41500 -6.36563
14907 -14.10838 0.55385
-99
DJI_20211224094902_0243 H_34.99999_23.32763
8665 1.82178 -0.87283
8666 -12.78969 -5.76795
8667 -11.85625 -2.86408
8668 -12.64971 -3.59294
8669 0.26574 -2.03439
8670 -9.93329 -1.90099
8671 -3.54921 -2.21862
8672 -3.42191 -2.38732
8673 2.42518 -2.32859
8674 16.62110 -2.34541
8675 13.93049 -2.41025
8676 0.13558 -2.81214
8677 0.25330 -4.62967
8678 -1.89117 -4.93361
8679 -1.81653 -5.37230
8680 -10.64004 -5.93381
8681 -3.87905 -2.99254
8682 0.14077 -5.25272
8683 -5.99756 -4.58648
8701 -10.26037 -4.29113
8702 -9.23457 -4.24571
8703 -6.90775 -4.64267
8704 0.52710 -4.70863
8705 -4.27067 -5.32696
8706 -15.47383 -6.17941
8707 -7.12966 -5.81333
8708 -14.40706 -5.82883
8709 -11.91643 -4.34414
8710 3.36078 -6.83519
8711 -0.48673 -6.55578
8712 3.05117 -6.38022
8713 -5.77256 -6.83922
8714 -15.12515 -5.38852
8715 10.10808 -3.33948
8716 11.18240 -4.60998
8717 11.08977 -3.23413
8718 11.05960 -4.71970
8719 11.16898 -5.83720
8720 3.59069 -6.30848
8721 4.33116 -3.01466
8722 9.97343 -2.69882
8723 12.25488 -6.38576
8724 4.06022 -3.52846
8753 13.91554 -6.79253
8754 14.92555 -6.36174
8755 16.09822 -4.50863
8756 10.88508 -6.16385
8757 3.85810 -5.20105
8758 10.59160 -5.90163
8759 10.22064 -5.37597
8763 4.07003 -6.57127
8777 -1.53728 -7.93259
8778 -10.67352 -10.80403
8809 -5.39464 -9.41891
8810 1.92122 -9.36251
8811 -3.39274 -8.82743
8812 0.90964 -9.86068
8813 -2.47959 -8.09095
8814 -7.47514 -9.32889
8815 0.47942 -10.13087
11439 -10.82430 -10.17762
11480 -10.45119 -9.45370
11486 -14.89079 -11.10210
11489 -10.60126 -9.82134
11490 -10.67369 -9.61499
11491 -9.79483 -10.45850
11492 -14.80310 -7.55182
11493 0.00038 -11.14511
11497 -9.99530 -10.92514
11500 0.18169 -10.91006
11508 4.51587 -10.27138
11509 15.15884 -7.47537
11510 15.37874 -8.01846
11511 13.76659 -10.72405
11512 16.70484 -8.35065
11513 12.16161 -7.92829
11514 10.87570 -10.45987
11515 9.72357 -11.15845
11516 10.55707 -10.04791
11669 12.57547 2.70603
11679 9.39487 8.67677
11680 -10.68732 10.28444
11681 6.11791 8.29577
11682 16.70072 9.15727
11683 13.27309 9.84393
11684 3.52984 9.14245
11685 13.68978 7.49337
11686 12.68524 7.55033
11687 16.38413 7.63416
11688 -2.15652 0.20648
11689 3.04262 7.80921
11690 -0.52668 7.93651
11691 0.97011 8.11424
11692 2.84465 8.15965
11693 15.17664 6.59647
11694 1.75637 7.59326
11695 7.28928 5.25477
11696 13.32643 6.76560
11697 11.14986 6.41322
11698 -0.14258 1.66662
11699 -6.64969 0.06473
11700 -0.54713 1.78147
11701 -10.60073 -0.05484
11702 -10.39576 -1.01401
11703 -12.03739 -0.77517
11704 -6.67371 0.49305
11705 -6.94845 0.87916
11706 -6.79516 1.54293
11707 6.16205 3.90665
11708 -8.92578 0.95149
11709 16.86082 3.52412
11710 4.68930 6.57769
11711 -10.67924 0.41535
11712 10.42846 4.98568
11713 3.02946 1.14077
11714 -5.55141 1.81785
11715 0.04586 2.27738
11717 3.50372 -0.27409
11718 9.17398 3.91041
11719 7.15824 2.78884
11720 16.74168 2.81913
11721 3.20751 -0.53234
11724 9.46940 3.43156
11725 12.54428 1.51599
11726 12.33599 -0.88228
11727 5.46540 -0.71065
11728 14.38525 -0.38733
11729 6.40132 0.59589
11730 16.18034 1.24624
11731 10.12716 0.76902
11732 -10.93354 3.22000
11733 0.38024 10.45983
11734 -8.33713 9.29011
11735 -6.53857 8.81368
11736 -3.54009 9.38463
11737 -3.01280 10.18899
11738 -7.88012 8.85879
11739 -10.70822 2.95706
11740 -3.39982 3.01348
11741 -4.22642 3.38005
11742 -10.53666 2.75831
11743 -7.39818 2.61344
11744 -10.08887 2.90846
11745 -11.01987 -1.73196
11746 -4.02249 5.57330
11747 -3.32230 5.19885
11748 1.40695 6.43561
11749 -4.60245 5.65076
11750 -9.27345 4.83179
11751 -7.08105 5.25152
11752 -8.87549 6.54801
11755 -11.82346 -0.34279
11777 -16.83336 -4.46053
11778 -11.09813 5.91669
11779 -15.15884 8.85628
11780 0.53927 6.25729
11802 -14.37263 1.75466
11803 -17.15440 5.52659
11804 -14.48755 0.60871
14897 -10.93758 2.74166
14898 -10.94357 0.53123
14899 -15.17981 -11.02225
14907 -13.92153 -4.18122
-99
DJI_20211224094903_0244 H_34.99999_23.32763
8665 1.98639 -5.58589
8666 -12.57392 -10.47593
8667 -11.66073 -7.61359
8668 -12.45686 -8.32789
8669 0.43430 -6.78663
8670 -9.74044 -6.65530
8671 -3.37386 -6.97349
8672 -3.24194 -7.13384
8673 2.58966 -7.04576
8674 16.74623 -7.07784
8675 14.06374 -7.16010
8676 0.31394 -7.56636
8677 0.42305 -9.36305
8678 -1.71014 -9.66384
8679 -1.63063 -10.09638
8680 -10.42879 -10.65450
8681 -3.70366 -7.72702
8682 0.30773 -9.98396
8683 -5.81202 -9.31437
8701 -10.05068 -9.03257
8702 -9.02942 -8.98056
8703 -6.72358 -9.36700
8704 0.70253 -9.44821
8705 -4.08636 -10.05212
8706 -15.23705 -10.88832
8707 -6.94373 -10.52188
8710 3.51659 -11.57202
8711 -0.31815 -11.27230
8712 3.23596 -11.11336
8713 -5.58767 -11.54268
8714 -14.90581 -10.11748
8715 10.24888 -8.09858
8716 11.31396 -9.34989
8717 11.22679 -7.98832
8718 11.19164 -9.46373
8719 11.29599 -10.54013
8720 3.74811 -11.05034
8721 4.49271 -7.77758
8722 10.12206 -7.45967
8723 12.36378 -11.08449
8724 4.21819 -8.29168
8753 14.01759 -11.48181
8754 15.02347 -11.04007
8755 16.20117 -9.23179
8756 11.00115 -10.82312
8757 4.02296 -9.94255
8758 10.73203 -10.58825
8759 10.36358 -10.06681
8763 4.21315 -11.33506
11617 16.68803 9.13786
11618 4.60506 8.61329
11619 -11.14396 7.33215
11620 14.86855 7.68392
11621 3.98181 10.50027
11622 13.63194 8.53778
11623 13.62200 7.94657
11624 13.47631 7.47554
11625 16.71102 10.46250
11626 13.38384 7.60883
11627 3.48487 11.27596
11637 -0.14082 10.76454
11638 -4.54777 10.64317
11639 0.19914 10.24755
11640 -3.89620 9.19381
11641 -3.19362 10.96859
11642 -7.00844 11.22675
11643 1.65345 9.01444
11644 -1.88443 9.03036
11645 -9.23808 10.46062
11646 -9.02970 9.15401
11647 -9.41735 8.60425
11648 -7.40181 10.16466
11649 -6.34293 8.71144
11650 -10.72769 11.02999
11651 -11.16829 9.57070
11652 -4.73423 7.47750
11653 -11.63697 11.19124
11654 -3.96554 7.67622
11655 -3.59795 7.73715
11656 2.48077 8.40834
11657 -0.65482 8.09137
11658 -10.63684 7.59929
11659 -9.81170 7.36740
11660 1.99951 8.19256
11661 -1.93485 7.47847
11662 -12.11555 9.18370
11663 9.50617 9.30258
11664 12.74427 9.26001
11665 10.78899 10.04281
11666 4.69931 7.78889
11667 5.19231 7.55937
11668 9.70370 8.19333
11669 12.73874 -2.07486
11670 -15.32204 6.28939
11671 -13.69041 3.03731
11672 -16.30209 9.33163
11673 -16.90796 -3.67990
11674 -14.31061 11.34648
11675 -15.49214 4.87895
11679 9.58876 3.91869
11680 -10.50740 5.32210
11681 6.30831 3.53779
11682 16.92917 4.45129
11683 13.48593 5.12292
11684 3.71668 4.39740
11685 13.89262 2.74399
11686 12.88507 2.80214
11687 16.60196 2.89661
11688 -1.98304 -4.55993
11689 3.22170 3.05138
11690 -0.35098 3.17496
11691 1.14473 3.35171
11692 3.02124 3.40218
11693 15.37310 1.85890
11694 1.93235 2.83381
11695 7.47195 0.44730
11696 13.52026 1.99226
11697 11.32712 1.61540
11698 0.02428 -3.09865
11699 -6.46873 -4.69852
11700 -0.37733 -2.99323
11701 -10.41276 -4.81898
11702 -10.21093 -5.77662
11703 -11.85303 -5.53908
11704 -6.49689 -4.27448
11705 -6.77132 -3.89084
11706 -6.62244 -3.23448
11707 6.33174 -0.91473
11708 -8.74717 -3.81749
11709 17.03885 -1.21729
11710 4.87741 1.80972
11711 -10.49622 -4.35200
11712 10.60660 0.20139
11713 3.19888 -3.63258
11714 -5.38030 -2.95593
11715 0.21670 -2.50333
11717 3.66722 -5.03079
11718 9.34792 -0.87709
11719 7.33701 -2.00857
11720 16.90972 -1.92012
11721 3.37090 -5.29228
11724 9.64884 -1.34235
11725 12.70636 -3.24606
11726 12.48563 -5.63961
11727 5.62731 -5.48847
11728 14.54410 -5.13566
11729 6.57175 -4.18146
11730 16.32482 -3.51047
11731 10.28864 -4.01177
11732 -10.76499 -1.55134
11733 0.55064 5.71144
11734 -8.18375 4.52398
11735 -6.37917 4.04044
11736 -3.37045 4.61925
11737 -2.84660 5.43327
11738 -7.72463 4.08946
11739 -10.53910 -1.81626
11740 -3.22441 -1.75970
11741 -4.05502 -1.39380
11742 -10.36762 -2.01409
11743 -7.20898 -2.16049
11744 -9.91724 -1.86636
11746 -3.85434 0.79927
11747 -3.15390 0.42345
11748 1.58621 1.66823
11749 -4.43284 0.86165
11750 -9.10851 0.05931
11751 -6.91329 0.47152
11752 -8.71548 1.77258
11755 -11.63852 -5.10594
11777 -16.59582 -9.45762
11778 -10.92447 0.87732
11779 -15.00297 3.70121
11780 0.71122 1.48852
11781 0.28792 0.98588
14897 -10.76500 -2.03107
14907 -13.71521 -8.91750
-99
DJI_20211224094905_0245 H_34.99999_23.32763
7462 0.92573 9.98690
7463 -6.74945 9.74894
7464 -6.18526 9.52888
7465 -2.89880 9.62972
7466 -3.23246 10.70871
7470 -2.62690 11.40464
7472 -6.62032 9.37318
7477 -3.82731 10.50102
7494 0.51985 11.13130
8665 2.12645 -10.00388
8669 0.58478 -11.25774
8670 -9.55547 -11.10629
8671 -3.21216 -11.42842
8672 -3.07885 -11.58639
8673 2.72382 -11.46934
8674 16.80890 -11.49583
8675 14.14841 -11.60708
11304 -3.33679 11.41532
11310 -11.53127 8.99955
11373 -9.58483 9.09642
11494 -11.47668 9.41131
11496 -6.63596 10.82013
11498 -11.93301 9.08235
11499 0.72186 9.65389
11501 -8.50213 9.34492
11502 -10.33844 11.06580
11504 0.71033 8.13097
11505 -1.94013 8.20236
11507 -2.18764 7.96897
11615 7.97304 1.82164
11616 16.51141 11.01852
11617 16.89780 4.68287
11618 4.77927 4.12479
11619 -11.00378 2.80959
11620 15.05872 3.20223
11621 4.16841 6.02253
11622 13.82296 4.05609
11623 13.81015 3.45900
11624 13.66266 2.98612
11625 16.93723 6.02331
11626 13.57049 3.11871
11627 3.66323 6.79953
11628 2.96370 8.61209
11629 3.16064 8.19901
11630 12.09194 8.34024
11631 -14.10689 11.18766
11632 3.78193 10.12518
11633 7.11183 11.35741
11634 8.11076 8.46714
11635 16.53530 7.58156
11636 7.93808 7.63568
11637 0.03030 6.27117
11638 -4.39600 6.13050
11639 0.36409 5.73354
11640 -3.74056 4.68094
11641 -3.03603 6.47241
11642 -6.86657 6.71727
11643 1.82712 4.51106
11644 -1.72052 4.51803
11645 -9.10372 5.95221
11646 -8.88101 4.64162
11647 -9.27390 4.08635
11648 -7.25911 5.64999
11649 -6.19067 4.19083
11650 -10.60259 6.53062
11651 -11.03566 5.05692
11652 -4.57744 2.95640
11653 -11.51855 6.68491
11654 -3.81070 3.15884
11655 -3.43942 3.22304
11656 2.64841 3.89849
11657 -0.49379 3.57857
11658 -10.49439 3.08031
11659 -9.67154 2.84602
11660 2.16063 3.68441
11661 -1.77782 2.96386
11662 -11.98338 4.66835
11663 9.68605 4.81340
11664 12.94194 4.78333
11665 10.97928 5.59477
11666 4.86402 3.29782
11667 5.36327 3.07754
11669 12.87305 -6.55379
11670 -15.17370 1.42870
11671 -13.51594 -1.85470
11672 -16.19459 4.40895
11673 -16.69907 -8.33184
11674 -14.18956 6.46332
11675 -15.32998 -0.04134
11676 -15.19750 -5.65825
11677 -12.32734 -5.26904
11678 -10.63464 0.19297
11679 9.75677 -0.60423
11680 -10.34977 0.60005
11681 6.46957 -0.97506
11682 17.09805 -0.02716
11683 13.65840 0.61660
11684 3.87625 -0.11998
11685 14.04678 -1.75082
11686 13.04448 -1.72230
11687 16.76400 -1.60063
11688 -1.82626 -9.03791
11689 3.38540 -1.44246
11690 -0.19221 -1.34242
11691 1.30683 -1.16421
11692 3.18968 -1.10430
11693 15.52157 -2.63559
11694 2.09189 -1.68099
11695 7.62626 -4.10087
11696 13.67813 -2.52121
11697 11.46831 -2.92339
11698 0.17520 -7.59200
11699 -6.29968 -9.17892
11700 -0.22733 -7.48902
11701 -10.24975 -9.30361
11702 -10.02746 -10.24438
11703 -11.65633 -10.00346
11704 -6.32598 -8.75370
11705 -6.60319 -8.37777
11706 -6.45459 -7.72276
11707 6.47576 -5.47826
11708 -8.57418 -8.30301
11709 17.15650 -5.68739
11710 5.02822 -2.69976
11711 -10.31616 -8.83441
11712 10.74577 -4.31306
11713 3.34260 -8.12464
11714 -5.21121 -7.45134
11715 0.36981 -6.99792
11717 3.81098 -9.50227
11718 9.48489 -5.40505
11719 7.48067 -6.52297
11720 17.02320 -6.38987
11721 3.51338 -9.75846
11724 9.79509 -5.85500
11725 12.83012 -7.73398
11726 12.59273 -10.11090
11727 5.76944 -9.99409
11728 14.64375 -9.59659
11729 6.70905 -8.67651
11730 16.43643 -7.96201
11731 10.41595 -8.50396
11732 -10.59242 -6.05302
11733 0.71904 1.20383
11734 -8.02676 -0.00861
11735 -6.22347 -0.49496
11736 -3.21449 0.09519
11737 -2.68862 0.91296
11738 -7.55514 -0.42117
11739 -10.36715 -6.31210
11740 -3.07011 -6.26095
11741 -3.89384 -5.89448
11742 -10.19458 -6.50632
11743 -7.05728 -6.65809
11744 -9.74390 -6.36321
11745 -10.62764 -10.95411
11746 -3.69256 -3.72034
11747 -2.99108 -4.08383
11748 1.73974 -2.84220
11749 -4.27016 -3.65535
11750 -8.94048 -4.45815
11751 -6.75226 -4.04212
11752 -8.55283 -2.74793
11780 0.86926 -3.02476
11781 0.44793 -3.52831
11806 -12.24718 8.28990
11807 -12.65702 7.18961
11808 -12.36425 9.82347
11914 -12.55933 11.40824
11915 -12.31373 9.91560
11916 -12.13444 9.33469
14897 -10.59317 -6.52454
-99
DJI_20211224094906_0246 H_34.99999_23.32763
7462 1.10285 5.07330
7463 -6.60119 4.79809
7464 -6.02978 4.57900
7465 -2.73439 4.67961
7466 -3.06565 5.76543
7470 -2.46053 6.46987
7472 -6.46288 4.42492
7477 -3.66467 5.55470
7494 0.68635 6.20433
11180 -10.79938 10.02012
11181 -9.17151 9.61946
11182 -11.19861 10.42135
11183 -10.68459 11.03279
11184 -15.63531 10.19351
11185 -8.95981 10.43432
11187 -9.23170 8.94687
11188 -9.27069 11.33265
11190 -6.68924 11.06526
11194 -3.55409 9.03448
11195 -3.89198 7.91706
11196 1.50197 8.42046
11198 -14.28316 8.16573
11199 -4.56208 8.72390
11200 4.62799 9.33787
11201 9.60705 8.20314
11202 3.87443 8.06069
11203 4.71703 9.58582
11204 8.54311 7.56170
11205 10.73826 11.40999
11206 7.10017 8.63733
11207 3.70935 7.82908
11208 -0.50111 9.08113
11209 12.76261 9.15531
11210 14.85266 9.85709
11211 3.14563 10.66927
11230 -0.53567 7.39852
11231 -6.25866 6.65630
11232 -4.68410 7.45806
11243 -14.55965 7.86714
11244 12.96414 7.39411
11245 -0.64141 9.92930
11286 3.18700 -0.82951
11304 -3.17363 6.47947
11310 -11.39138 4.04427
11320 -16.19913 -0.62922
11373 -9.43690 4.13899
11384 -16.58608 2.44877
11385 -15.94291 -4.49603
11386 -13.86688 -3.04069
11494 -11.33941 4.45736
11496 -6.46639 5.88162
11498 -11.79478 4.12419
11499 0.90021 4.73658
11501 -8.35536 4.39092
11502 -10.19575 6.13277
11504 0.88274 3.20992
11505 -1.77262 3.27444
11507 -2.01939 3.04045
11615 8.14358 -3.10548
11616 16.75359 6.22511
11617 17.08291 -0.17198
11618 4.95771 -0.77433
11619 -10.83194 -2.12323
11620 15.22914 -1.67002
11621 4.33185 1.12136
11622 14.00045 -0.82812
11623 13.98718 -1.42361
11624 13.83465 -1.89833
11625 17.13415 1.16871
11626 13.74550 -1.76046
11627 3.85065 1.88223
11628 3.14187 3.70408
11629 3.34239 3.28744
11630 12.29280 3.48884
11631 -13.99248 6.25039
11632 3.96595 5.23511
11633 7.31586 6.46637
11634 8.30822 3.57332
11635 16.74588 2.73569
11636 8.12485 2.76813
11637 0.19968 1.34667
11638 -4.22649 1.19056
11639 0.53321 0.81203
11640 -3.56933 -0.24721
11641 -2.87747 1.53201
11642 -6.70428 1.77527
11643 2.00577 -0.40478
11644 -1.55012 -0.39893
11645 -8.94233 1.01258
11646 -8.71972 -0.29026
11647 -9.11110 -0.84718
11648 -7.09539 0.71211
11649 -6.02793 -0.74841
11650 -10.44590 1.58449
11651 -10.87378 0.11288
11652 -4.40630 -1.97249
11653 -11.36575 1.74681
11654 -3.63876 -1.76767
11655 -3.27091 -1.70394
11656 2.82466 -1.01283
11657 -0.32013 -1.34130
11658 -10.31930 -1.85393
11659 -9.49966 -2.08514
11660 2.32612 -1.20629
11661 -1.60364 -1.95966
11662 -11.82164 -0.27507
11663 9.87589 -0.09018
11664 13.12561 -0.10104
11665 11.15954 0.73235
11666 5.04353 -1.59407
11667 5.53346 -1.80492
11668 10.07470 -1.13748
