8back01053 H_25.39998_16.93332
4888 -3.49633 -0.28559
4891 -12.03373 -4.20137
4926 -3.63016 8.34081
5254 -9.48119 -7.04436
5326 -9.55498 -0.62180
5336 -0.87714 8.08330
5437 -8.89792 -3.44353
5439 1.01608 -6.42353
5443 -5.69974 -7.93755
5444 1.62811 -6.11763
5473 -10.47799 -6.25926
5474 -1.96168 -7.91265
5811 2.04664 0.37981
5819 -11.19362 7.41356
5821 6.46563 5.98944
5823 6.30583 0.90114
5824 -5.64308 4.96595
5825 -3.46594 2.03303
5844 1.39965 2.94195
5916 -0.10684 7.04437
5926 0.08053 -4.84614
5948 -9.64973 1.77612
5964 -8.39893 3.40530
5966 -11.11576 5.87793
5971 2.27837 6.12509
5977 -12.38661 0.66833
5981 1.33942 1.55125
5982 -9.86656 3.67292
5983 5.28526 2.05468
5984 12.24669 0.94605
5988 -10.08477 2.05151
5994 -10.08477 2.05151
6239 -0.34839 -2.58524
6404 -10.31947 -1.88316
6417 -5.66083 -4.21246
6418 -8.92726 -4.30031
6423 -8.91220 -4.45358
6427 -9.55498 -0.62180
6517 -9.98493 -4.55578
6820 -0.35168 -2.37121
6821 -0.25368 0.67619
6822 1.35750 1.75791
6823 4.94214 1.98087
6824 2.16158 3.04673
6831 2.27494 5.68887
9637 -12.31168 -2.83907
11940 2.26887 5.82933
12197 -10.00176 -2.38713
17648 -11.18790 6.58270
18384 -11.60180 -1.13651
18389 -9.32118 -4.03111
21891 -10.34182 2.86554
23204 -0.47242 0.26844
24784 -1.88298 -3.06040
24837 -9.78021 -4.53818
25149 -8.84188 -6.82104
25267 -9.32118 -4.03111
25419 -0.13510 5.10153
25582 -1.85659 1.48147
25583 -12.37685 0.44885
25672 -11.12655 6.76186
25739 -5.03744 1.95083
25949 1.73149 -6.19975
26011 -2.70416 -7.93127
26168 -2.26971 -7.93325
27938 -9.34568 8.02533
27951 -9.41784 -7.79954
28089 7.28683 0.65117
28315 -0.05653 5.89180
29212 -10.47347 7.58587
29275 0.71135 5.63012
-99
8front01559 H_25.39998_16.93332
20378 3.73862 2.28075
25425 8.89198 2.00000
25449 6.97109 6.79388
25450 5.03865 -6.61853
25585 4.54781 -4.18112
25667 -10.76562 2.58092
27958 -12.11750 0.77012
28090 -1.89859 2.60653
28091 7.40659 -6.04349
28150 3.60030 -1.66719
28151 -7.71833 4.35151
28152 -1.70167 0.52143
28153 3.14626 3.99248
28154 8.63622 1.30077
28160 -1.90268 3.84107
28239 -2.50250 5.59082
28240 8.01285 4.06296
28241 3.86416 6.05772
28242 5.25843 5.14929
28243 7.75279 -5.87830
28244 3.44873 0.86051
28245 -0.26325 -5.27253
28246 -4.81399 -5.23002
28247 0.18953 2.89882
28248 1.87492 -2.99257
28249 -5.49252 -3.95188
28250 -8.30423 0.34657
28252 3.11494 -3.88681
28253 -10.97865 -0.82087
28254 7.49437 -5.53339
28255 -9.93139 -0.39229
28256 11.05793 0.14473
28257 -1.65694 0.02693
28258 -8.13879 7.26687
28259 7.72290 3.68137
28260 -6.41892 6.48978
28261 -6.59356 3.25585
28262 -2.60497 0.47120
28263 -0.25367 6.57535
28264 9.68963 -0.56106
28265 -8.51479 7.12777
28266 0.44229 -1.10159
28267 -1.64387 -2.46567
28268 -6.03724 -0.64124
28269 12.41570 2.22755
28270 -5.67803 -1.56630
28271 10.36388 -4.27646
28272 -6.67400 -3.50002
28273 -5.63558 0.93597
28274 0.20332 3.92284
28275 8.05418 6.86315
28276 5.18655 -3.53405
28316 10.09786 -6.69077
28317 3.97793 -3.39007
28318 -5.72972 -4.33045
28319 -2.42334 -8.18338
28320 7.16008 -0.31951
28321 2.78179 -5.64995
28322 -5.68304 -1.89189
28323 0.16442 1.60375
28324 -5.63558 0.93597
28326 -0.03981 -3.34109
28327 8.02069 2.62501
28328 4.37273 2.59256
28329 0.92588 -7.73181
28330 -6.14791 3.21848
28331 10.75517 -6.80443
28332 -4.34364 -6.09765
28333 -6.93611 -4.64693
28334 -6.21480 3.91153
28335 5.15994 -6.47875
28336 -9.75155 -1.73274
28337 -2.93801 -6.98341
-99
8left01559 H_25.39998_16.93332
24627 11.95278 -2.94715
25456 9.23228 -2.82446
25457 0.58906 -3.74969
25587 3.95541 -1.08020
27985 3.87224 -1.25316
27995 -4.22502 -2.55195
28069 4.81668 5.45708
28079 -6.61453 6.15148
28093 7.50793 1.25485
28102 8.07682 -2.89470
28106 11.41240 6.63320
28108 12.50636 1.70739
28163 10.95402 -2.84239
28165 0.96631 7.06221
28170 4.89117 1.63966
28171 12.49942 4.04291
28178 9.57911 1.91569
28190 5.15777 8.11102
28192 11.93035 -0.07366
28193 8.37501 -0.94202
28194 9.24977 -4.71668
28195 5.31813 -1.09239
28281 5.36930 -1.25083
28282 -0.90894 6.74988
28283 7.78484 5.65082
28284 -1.61595 -4.14927
28285 7.57192 5.72573
28286 4.73469 6.31342
28287 -0.63684 5.94932
28288 1.13410 -3.13632
28289 -9.81371 -2.37351
28290 -9.29623 0.29754
28291 0.64756 5.99541
28292 8.28795 7.73024
28293 -6.36571 -1.31764
28294 -8.93999 -4.47574
28295 -2.91581 0.54362
28296 -3.83146 1.56439
28297 -6.19644 4.40768
28298 6.26078 -6.81574
28339 4.67808 3.24142
29276 1.71465 -6.22969
-99
8right01559 H_25.39998_16.93332
28008 -8.59809 5.14680
28300 2.71161 1.76104
-99
8back01560 H_25.39998_16.93332
22364 -12.00066 5.58145
24960 0.29045 -8.28508
25407 0.25745 -1.10220
25574 -8.24506 -4.31437
25575 -3.71359 -2.31079
25576 -12.03171 -0.81197
25577 -9.67437 4.32622
25578 -10.40956 -1.29791
25579 0.49019 0.57415
25580 -7.65348 -0.74863
25760 -1.56296 8.30107
27948 -7.22478 -5.14635
28017 -8.76902 -3.39115
28038 2.56636 -2.35223
28119 -8.90172 -7.33934
28124 -0.63016 -2.17593
28127 -9.34412 -8.08010
28135 -2.59843 1.28685
28140 4.35614 -0.54476
28141 0.34970 -2.50432
28142 -6.82471 -5.13796
28199 -6.16067 -8.12759
28206 1.25371 3.62174
28207 -7.24939 -5.74923
28210 -4.92290 -0.47814
28214 -9.44680 3.37102
28217 -8.98567 1.77103
28218 -0.97135 -2.84898
28224 -11.23077 -7.76874
28225 -11.30096 -5.48168
28226 4.64357 -3.02007
28227 2.84377 -6.22869
28228 3.36650 -4.53482
28229 5.86820 0.88180
28230 -1.01494 -7.19510
28231 -0.65152 2.49934
28232 0.62821 -5.60873
28233 -0.63958 -0.87165
28302 -4.63820 5.22397
28303 -1.89689 -4.32912
28304 3.47487 1.48239
28306 7.14331 3.32060
28308 1.97105 -3.58271
28309 -11.33108 5.04297
28310 -9.46399 5.95876
28311 -2.67057 5.56994
28312 -2.74242 0.50518
28313 -4.77119 2.12028
28340 -10.13421 6.39236
28341 -10.62191 7.97000
28343 -11.04904 -4.39723
28344 -11.18000 -0.66309
28345 -12.41856 4.24627
28346 -11.43318 1.10855
28347 -11.45138 8.13351
28902 -9.54168 1.46907
-99
8down01560 H_25.39998_16.93332
4925 -3.26078 -3.50090
5354 -6.93526 8.07368
5361 4.07468 7.81450
5599 10.51325 -3.05091
5640 -0.53614 2.01968
5685 -10.58925 -3.45643
5694 6.07630 3.19708
5697 1.95427 -3.91214
5747 -4.65090 4.81144
5806 12.20439 -1.97312
5819 -11.42772 3.76896
5821 5.85749 2.03925
5823 5.71415 -2.80710
5824 -5.96294 1.62399
5825 -3.79408 -1.55595
5830 5.10542 6.89109
5920 -5.31241 -1.56879
5933 -10.96399 1.13985
5947 -4.33780 5.89084
5971 1.80212 2.61384
5974 1.70499 6.06179
5975 -0.37540 8.36953
5976 -2.18786 -2.72322
5979 -9.39901 0.60048
5980 -7.08727 8.13577
5982 -10.12283 0.38801
5983 4.71991 -1.72000
5984 11.41471 -3.03683
5985 -10.76010 6.98263
5986 -10.99564 -0.74339
5987 -12.20296 -0.36698
5988 -10.32420 -1.17045
5994 -10.32420 -1.17045
5997 -2.84678 7.79112
6000 -3.90771 2.55722
6003 -2.05810 8.34300
6005 1.69498 -0.33462
6026 -10.86104 2.41787
6027 -10.00196 -1.62639
6239 -0.73548 -5.72097
6243 1.74476 0.87739
6333 -11.94007 6.91679
6398 -5.34639 2.38150
6404 -10.54600 -4.94576
6406 -11.47956 -5.43063
6417 -5.93309 -7.15547
6418 -9.15869 -7.26215
6423 -9.14255 -7.41031
6426 -0.21408 -7.45118
6427 -9.79205 -3.76245
6517 -10.19621 -7.61850
6634 -5.93849 -5.73363
6820 -0.73771 -5.53139
6821 -0.65479 -2.62225
6822 0.91287 -1.55516
6823 4.38394 -1.77535
6824 1.69498 -0.33462
6825 -2.11040 4.76650
6826 1.24763 7.96817
6827 1.32488 5.69302
6828 1.08447 5.90330
6829 2.27109 5.96555
6831 1.79929 2.18871
6832 2.30094 3.75474
9637 -12.51695 -5.96131
11940 1.79062 2.32285
12197 -10.23773 -5.42924
12318 -2.15137 -0.06524
18384 -11.82209 -4.22417
18389 -9.54622 -7.00748
22257 -0.42827 5.43119
22404 -2.29393 -1.60164
24837 -9.99182 -7.59606
25267 -9.54622 -7.00748
25340 -2.23556 -6.88627
25488 -0.59698 1.16842
25582 -2.21282 -1.84783
25583 -12.59577 -2.73276
25622 1.37936 -6.95293
27938 -9.62173 4.57889
28349 6.92640 0.72758
28350 -10.35429 5.44088
28351 -2.51637 -4.65830
28352 2.96284 5.96500
28353 -9.41170 2.88046
-99
8front01560 H_25.39998_16.93332
20378 4.54050 5.87903
25448 -1.05785 -4.59090
25584 3.57312 -7.88256
25585 5.28922 -1.40371
25586 2.65961 -6.55508
27958 -12.44872 4.88762
28090 -1.47961 6.29011
28091 8.30284 -3.64768
28152 -1.29408 3.90967
28153 3.92980 8.03651
28154 9.75141 4.63225
28155 2.61035 3.53217
28158 -1.24688 1.25955
28159 -1.32412 -1.29741
28160 -1.47400 7.68282
28243 8.68930 -3.45890
28244 4.21043 4.25347
28251 -5.05193 -2.22884
28267 -1.25474 0.55297
28271 11.50553 -1.65797
28277 -9.21023 4.64841
28278 5.08595 5.89297
28279 -3.18828 3.09932
28280 0.86188 6.67253
28316 11.18304 -4.40051
28317 4.70924 -0.57882
28318 -5.64871 -1.04990
28319 -2.12827 -5.82929
28320 8.15262 2.83594
28321 3.41172 -3.04695
28322 -5.58317 1.67838
28323 0.70821 5.16300
28324 -5.51895 4.92943
28326 0.43513 -0.43073
28327 9.12360 6.15950
28328 5.21992 6.20734
28329 1.41409 -5.25302
28330 -6.06578 7.58757
28331 11.87308 -4.52181
28332 -4.17211 -3.14299
28333 -6.94121 -1.36094
28334 -6.13100 8.33512
28335 5.92064 -4.07444
28336 -9.92667 2.01367
28337 -2.63468 -4.47325
28354 -3.57724 -7.00403
28359 6.11050 -8.30551
28362 6.35385 -3.00433
-99
8left01560 H_25.39998_16.93332
12761 6.02526 5.16857
23046 7.95222 8.02472
28364 8.48283 4.48953
29369 -6.84090 3.25971
29370 -11.11921 0.97092
29371 2.75823 6.50982
-99
8right01560 H_25.39998_16.93332
28301 5.40362 5.60805
28368 -6.70646 -6.25386
-99
8back01561 H_25.39998_16.93332
22364 -11.07598 3.36768
25411 -7.96781 -8.32532
25412 -3.63074 -3.50416
25413 -10.53801 3.31192
25414 0.74572 -2.30078
25416 -10.72079 -0.47857
25484 -7.70273 -3.23284
28116 -7.91179 -5.35856
28144 -10.08937 3.59771
28234 -7.42140 -5.75382
28235 -5.50293 -8.10752
28236 -9.09303 1.03403
28237 -10.63407 7.62114
28305 -1.38640 -8.15092
28307 -5.62747 -2.30149
28314 -9.23555 1.27973
28340 -9.34885 4.15413
28341 -9.75954 5.50226
28342 -7.27014 -0.90166
28343 -10.46605 -5.56453
28344 -10.51335 -2.10545
28348 -10.46697 4.27835
28369 -8.32160 -1.04734
28370 -11.25578 6.51444
28371 -5.13185 3.12468
28372 -8.14286 -5.11564
28373 3.87815 3.87005
28374 -11.85899 -2.77216
28375 -11.00855 -6.38192
28376 -1.73879 3.86309
28377 -9.84399 7.92611
28378 -0.93213 -4.56583
28379 -3.53519 -3.48800
28380 -8.12891 2.68658
28381 -12.43637 7.84108
29466 9.36098 2.28713
-99
8down01561 H_25.39998_16.93332
1066 -11.54917 7.35153
1074 -7.05326 6.18882
1317 -7.98503 -3.51620
1371 -5.53359 4.08929
1380 5.28275 5.79897
1396 -11.65097 -5.13215
1420 6.33386 2.08330
1446 6.90663 6.47025
3553 -5.15342 -2.68501
3679 6.63688 7.31567
3928 5.05399 6.28524
4011 -3.53713 0.83687
4028 -9.06791 -3.71771
5369 4.81127 3.09629
5599 10.31395 -6.77516
5640 -0.46405 -1.39511
5685 -10.30102 -6.50066
5694 6.00890 -0.66633
5697 1.98291 -7.06259
5747 -4.45303 0.89849
5806 11.97511 -5.81760
5819 -11.07949 0.25482
5859 -1.99060 4.19872
5933 -10.65183 -2.20514
5948 -9.62491 -4.52495
5951 -12.33079 -0.66183
5952 4.25012 5.50089
5953 -5.16848 -1.54889
5964 -8.41628 -3.03515
5967 -12.20621 5.22934
5968 -8.43655 0.45355
5971 1.83539 -0.80829
5974 1.73012 2.47434
5975 -0.28415 4.67533
5977 -12.27986 -5.59683
5978 -11.82196 3.48309
5981 0.94212 -4.97565
5982 -9.83467 -2.78169
5985 -10.41264 3.52338
5986 -10.70116 -3.84903
6005 1.72557 -3.61578
6243 1.77635 -2.45817
6333 -11.57786 3.47640
6821 -0.57236 -5.82782
6822 0.96158 -4.77638
6826 1.31110 4.34368
6827 1.38393 2.11863
6829 2.29658 2.37569
6831 1.83487 -1.21249
11351 -0.41654 0.02544
11436 -10.58638 3.43238
11812 -12.46415 3.59239
11940 1.82889 -1.07752
12318 -2.03203 -3.37145
17648 -11.07534 -0.51614
22404 -2.17178 -4.87439
25488 -0.51176 -2.21052
25527 -10.29095 2.79368
25581 -3.11553 7.03536
25582 -2.10163 -5.06113
25664 -1.65433 2.45499
27938 -9.32950 1.20868
28238 -9.23705 -6.93336
28349 6.82882 -3.04876
28350 -10.03888 1.96031
28351 -2.38787 -7.75628
28352 2.99036 2.36175
28382 8.31840 -0.73315
29462 11.71889 6.10003
29463 8.82426 -6.54815
29464 1.86175 2.27544
-99
8front01561 H_25.39998_16.93332
17810 5.80147 1.97669
17847 -2.45421 -5.28830
17848 9.12680 -0.71642
21059 -2.19178 -6.38069
21060 8.99636 2.19765
25448 -1.26329 -1.53832
25624 -9.32596 -6.56477
25625 7.15460 2.07960
27883 -2.93111 -0.76687
28325 10.16206 -0.94552
28338 4.08522 4.84939
28354 -3.91399 -4.21023
28355 -0.55861 -3.30859
28356 -5.68427 -3.23935
28357 0.33398 3.20096
28358 -2.51894 3.82966
28359 6.25706 -5.73628
28360 2.68236 2.22650
28361 8.41170 -1.87915
28362 6.55435 0.15762
28383 -10.27727 -6.59498
28384 4.87168 2.37516
28385 -7.37278 -0.82261
28386 2.33924 -7.35659
28387 -2.21199 3.42456
28388 -7.81177 0.27633
28389 -5.05156 2.92613
28390 -1.51322 4.16249
28391 10.35970 -4.72376
28392 -8.11348 -2.96799
28393 7.48545 -1.88301
28394 3.57034 -5.36429
28395 -4.59322 -4.87683
28396 -5.90245 4.65422
28397 -8.64378 -5.84703
28398 -1.76711 1.49246
28399 3.77795 -2.11294
28400 0.61009 -3.89356
28401 4.66496 -0.40380
28402 -10.60625 -1.77852
28403 10.84610 -3.05968
28404 -1.79149 1.05631
28405 -1.08726 -7.25587
28406 -6.75741 -8.09609
28407 -4.05597 -2.28234
28408 7.46282 -6.83652
28409 11.16961 1.68987
28410 -7.11811 4.58568
28411 -5.05011 4.04408
28412 -5.94053 2.50979
28413 -2.90282 -6.58883
28414 2.61992 4.92260
28415 -6.60711 -0.30834
28416 5.40901 -5.33774
28417 1.85717 0.94755
28418 -9.12757 1.80357
28419 9.73672 -4.60981
28420 0.72337 4.36265
-99
8left01561 H_25.39998_16.93332
25124 -3.19810 4.61949
25587 9.67428 -0.81391
28069 11.56639 5.74500
28287 6.31499 6.22189
28299 10.83272 7.47657
28339 11.22555 3.55225
28363 -3.41295 1.08295
28364 11.78912 5.03034
28365 2.99806 -0.60891
28366 -3.78339 -0.19965
28367 4.37057 4.19306
28421 -7.59843 1.94833
28422 1.60306 -1.56361
28423 -4.18863 -1.25649
28424 2.86314 0.54280
28425 -3.65791 -2.06914
28426 5.77384 4.86897
28427 9.13276 -0.67863
28428 -0.33554 3.56592
28429 -4.33068 -4.99437
28430 -3.98507 7.09461
28431 -8.38908 5.92808
28432 -7.11787 -0.52970
28433 -7.92033 3.82702
28434 0.23919 -1.34552
28435 5.02139 -3.75219
28436 2.70370 -3.70445
28437 -6.45537 -4.07629
28438 -7.08349 -3.58601
28439 -2.37233 -0.88172
28440 -9.15608 -6.60816
28441 -8.52408 7.61006
28442 -8.72845 -4.32370
28443 -0.25027 -1.67833
28444 -8.58282 -3.12065
28445 -7.96022 1.29874
28446 0.33386 -0.97335
28447 -1.79435 -4.23274
29465 8.51645 5.90861
-99
8right01561 H_25.39998_16.93332
25084 3.61024 -4.60482
28368 -10.20904 -5.94077
28448 5.30518 -4.43479
28449 -9.12641 5.16226
28450 4.81740 4.25732
28451 11.44630 2.91368
28452 -6.01757 0.06721
28453 -7.13649 3.15725
28454 -0.60548 -2.17229
28455 9.32377 0.50065
28456 -5.12145 -2.24322
28457 -0.16428 -6.55616
28458 -4.81918 0.75859
28459 10.02195 -6.73441
28460 7.64707 4.92188
28461 2.18110 0.92755
28462 -8.13238 1.67855
28463 4.68758 6.90274
-99
8back01562 H_25.39998_16.93332
25413 -9.63842 2.34791
25799 -9.84141 -3.69019
25849 -1.64188 5.08454
28143 -7.35922 -8.19989
28144 -9.20058 2.57571
28145 -1.11880 -6.29596
28146 -8.55188 -8.27148
28220 -10.22433 -6.70517
28237 -9.63370 6.16400
28342 -6.65350 -1.38743
28345 -10.62963 1.49024
28346 -10.06815 -0.66210
28347 -9.55650 4.40959
28348 -9.63649 3.45263
28369 -7.64074 -1.54919
28370 -10.20592 5.10436
28371 -4.55929 2.22070
28372 -7.53607 -5.27380
28373 3.93757 2.58865
28374 -11.00396 -3.13948
28375 -10.28697 -6.43220
28376 -1.33821 2.78863
28377 -8.90114 6.51137
28378 -0.64682 -4.82160
28379 -3.12521 -3.76848
28380 -7.42305 1.82809
28381 -11.31563 6.38936
-99
8down01562 H_25.39998_16.93332
1046 -1.80620 7.59272
1066 -11.05278 4.70272
1074 -6.65631 3.52734
1317 -7.53969 -5.73832
1371 -5.14041 1.45571
1380 5.43095 2.72792
1396 -11.08147 -7.26026
1420 6.45173 -0.91293
1446 7.04650 3.33490
1673 1.18932 -2.32962
1722 3.97408 8.02486
1779 -3.54074 5.12879
3421 -6.78864 2.99385
3426 -0.23760 -4.50068
3443 9.40832 -0.35968
3451 -7.08280 5.27472
3467 2.28152 2.70841
4158 -8.60107 -5.94357
4164 7.70017 -7.54403
4169 7.16086 -2.05132
4171 -3.34074 8.20831
5354 -6.31082 1.96726
5361 4.25309 1.09506
5819 -10.54769 -2.31495
5830 5.23359 -0.03121
5859 -1.69245 1.49441
5878 -0.11072 -3.35984
5913 -8.79002 4.52656
5931 -8.84614 -2.27737
5951 -11.75417 -3.18606
5952 4.43141 2.43120
5974 1.98735 -0.17225
5978 -11.30287 0.97333
5981 1.17581 -7.23931
5982 -9.33868 -5.03632
5983 4.80579 -7.98834
5994 -9.53901 -6.44080
6003 -1.63527 1.96819
6026 -10.02544 -3.37895
6243 1.99209 -4.85013
6827 1.61467 -0.48868
6829 2.49966 -0.25614
6831 2.04886 -3.66794
11436 -10.09984 0.91294
11812 -11.93353 1.07146
11940 2.04181 -3.53899
12323 7.32368 -1.37158
17648 -10.53877 -3.05420
22257 -0.06676 -0.74648
22404 -1.85593 -7.14976
25626 -1.71636 -4.92659
25672 -10.48312 -2.89362
25740 -6.80866 6.75334
25741 -10.42624 -4.13461
27938 -8.86552 -1.19811
28353 -8.65751 -2.76817
28382 8.38856 -3.62414
28464 2.57700 -0.48985
-99
8front01562 H_25.39998_16.93332
17847 -2.82779 -3.42181
17848 9.32250 1.64640
21059 -2.55997 -4.51337
21060 9.19489 4.98119
25624 -10.08488 -4.84064
25625 7.23790 4.85078
27883 -3.38893 1.53899
28325 10.42127 1.43597
28338 3.98598 7.85944
28355 -0.84860 -1.22591
28356 -6.27137 -1.17844
28357 0.03033 6.02745
28358 -2.99552 6.68899
28360 2.52168 4.94297
28361 8.58234 0.32842
28362 6.62380 2.60448
28383 -11.09225 -4.89684
28384 4.83261 5.13473
28385 -8.14964 1.94194
28386 2.23161 -5.61148
28387 -2.67078 6.21093
28388 -8.64788 3.18826
28389 -5.72113 6.15649
28390 -1.93555 7.07590
28391 10.61135 -2.83133
28392 -8.91397 -0.46703
28393 7.60649 0.32659
28394 3.51643 -3.54374
28395 -5.09213 -2.96382
28396 -6.64966 8.07664
28397 -9.37365 -4.04807
28398 -2.17363 4.09505
28399 3.71281 0.08892
28400 0.38210 -1.88853
28401 4.63508 1.98584
28402 -11.56060 0.79697
28403 11.13620 -1.00682
28404 -2.19828 3.61392
28405 -1.39226 -5.52145
28406 -7.33021 -6.53140
28407 -4.55093 -0.09630
28408 7.62264 -5.09267
28409 11.46551 4.28649
28410 -7.95338 8.04670
28411 -5.73159 7.36246
28412 -6.66492 5.68986
28413 -3.30011 -4.75895
28414 2.42492 7.94547
28415 -7.32230 2.47606
28416 5.43729 -3.50687
28417 1.66043 3.51149
28418 -10.08201 4.94625
28419 9.98803 -2.69523
28420 0.42537 7.43610
-99
8left01562 H_25.39998_16.93332
11442 -6.44957 -3.22600
12407 12.33242 7.37576
25123 10.36262 -8.38350
28282 8.79257 7.78389
28363 -0.94778 1.78507
28365 5.29134 0.18056
28366 -1.39557 0.49027
28367 6.82635 4.99705
28421 -4.98074 2.61198
28422 3.83885 -0.79828
28423 -1.85952 -0.56309
28424 5.27045 1.33693
28425 -1.36732 -1.37884
28426 8.30993 5.69394
28427 11.16722 0.17072
28428 2.44611 4.34822
28429 -2.14295 -4.30682
28430 -1.06860 7.82233
28431 -5.44726 6.61027
28432 -4.68706 0.12901
28433 -5.15532 4.50025
28434 2.42679 -0.61517
28435 7.08396 -2.93824
28436 4.79143 -2.93499
28437 -4.13354 -3.41393
28438 -4.83003 -2.96871
28439 0.09035 -0.16230
28440 -7.03025 -6.01539
28441 -5.47067 8.29836
28442 -6.38218 -3.68870
28443 1.93743 -0.95130
28444 -6.27870 -2.49864
28445 -5.36676 1.94971
28446 2.72974 -0.21385
28447 0.30022 -3.53411
29467 2.53940 -5.16383
29468 2.42658 1.35684
29469 -8.20590 -5.76796
29470 -0.55190 -2.38048
29471 -9.17660 7.89055
-99
8right01562 H_25.39998_16.93332
28301 -2.99676 6.12831
28448 2.25679 -4.30305
28449 -12.02149 5.32649
28450 1.25463 4.34776
28451 7.67564 2.96986
28452 -8.92266 0.28774
28453 -10.09820 3.33604
28454 -3.61184 -1.98445
28455 5.70348 0.59591
28456 -7.86408 -2.02025
28457 -3.21084 -6.31680
28458 -7.86400 0.96731
28459 6.82275 -6.62093
28460 3.73269 5.00584
28461 -1.11058 1.07300
28462 -10.97127 1.89682
28463 0.92090 6.97003
-99
8back01572 H_25.39998_16.93332
25731 -10.48707 -1.90310
25795 -5.22200 6.37778
28466 -11.83218 -5.49394
28467 -9.57510 -4.54179
28468 -7.33809 -7.62611
28469 -5.26816 -5.19963
28470 11.44890 -6.72207
28471 -0.97980 1.58371
28472 4.44862 -4.62987
28473 -9.11111 0.47715
28474 -9.53119 5.59494
28475 -5.58910 -5.31373
28477 -7.72854 -3.10302
28480 -8.87234 0.52459
28481 -7.08963 6.62769
28482 -7.30200 3.11694
28483 -8.99036 7.32197
28484 -7.39526 7.57627
28485 -8.65123 2.09874
28486 -7.49142 5.08032
28487 -4.68217 2.23623
28489 -3.23689 -6.98506
28490 -4.93457 -5.02088
28491 -10.32054 5.34550
28492 -8.96232 7.54572
-99
8down01572 H_25.39998_16.93332
2129 7.55082 3.42825
2351 -2.21880 -0.52183
2524 -0.89532 -3.19726
2590 0.74475 2.02096
2593 -10.44786 -2.68207
2614 -1.80667 5.59128
3241 8.10240 -3.97915
3265 -11.63423 -1.23777
3379 7.20191 -3.34478
3443 10.63118 -3.28774
3451 12.29203 1.01447
3467 3.42962 3.62838
4011 9.89959 8.12502
4050 12.21984 7.37806
4146 11.01283 -1.90681
4169 -0.82832 8.17424
4732 -8.52604 3.05503
4747 7.37738 -2.09251
4803 3.48005 -5.19714
4808 7.69491 -6.12014
5581 11.28143 -5.98954
5589 11.41087 -7.11260
5830 1.00268 6.11363
5867 -7.82267 3.09353
5868 -0.80773 1.91946
5873 -0.48605 1.00886
5874 -0.01879 8.17676
5905 8.44066 -1.64152
5974 3.85257 6.56949
5975 5.80610 4.29832
5991 7.14472 -1.16109
5992 8.69149 -3.10346
5995 10.51489 -3.15483
6001 10.17777 0.13045
6002 10.03804 -3.24378
6008 5.16714 -4.64826
6827 4.22740 6.93052
6828 4.49640 6.69725
6829 3.30297 6.67437
22219 8.50748 -3.06874
22378 10.79286 -2.92534
25664 7.27810 6.52278
25665 7.12455 -6.80868
25666 9.35644 0.68349
28464 3.24484 6.92988
28493 -6.48089 1.11319
29472 -9.11110 -3.82987
29473 -12.37304 -1.69815
29474 10.37748 5.53031
29475 10.40711 3.65827
29476 -1.68743 -0.28297
29477 3.42958 3.75285
-99
8front01572 H_25.39998_16.93332
25447 -4.45572 2.16266
25451 -9.75602 -0.26888
25703 -7.24285 3.70988
28465 -9.01995 -5.69846
28478 -4.54612 3.49562
28479 -4.59240 -4.23845
28495 -1.99267 -5.96083
28496 -4.96996 -2.37184
28497 -5.41633 1.28211
28498 -3.49117 -3.77702
28499 -2.00017 -3.77835
28500 -4.34630 0.14864
28501 1.68023 -6.57153
28502 -1.86038 -6.15381
28503 -2.66807 -1.84610
-99
8left01572 H_25.39998_16.93332
-99
8right01572 H_25.39998_16.93332
22802 4.09065 -4.86009
25657 -1.09467 1.14390
25777 8.28865 -2.28206
25778 3.02459 -2.36335
25779 5.40812 -4.87726
25780 3.90493 -2.69314
28504 4.46984 3.02503
-99
8back01573 H_25.39998_16.93332
4217 -4.75546 0.61992
4237 -7.77097 -0.44056
4254 -5.07915 -0.91933
25731 -9.73798 -3.13385
28466 -11.15512 -6.28217
28467 -8.96632 -5.50320
28468 -6.92177 -8.27270
28469 -4.87965 -6.16083
28470 11.12876 -7.46401
28471 -0.75641 -0.09370
28472 4.33437 -5.56184
28473 -8.41021 -0.96581
28476 -4.01857 2.21080
28505 -11.58103 1.10497
28506 -11.65282 1.29069
-99
8down01573 H_25.39998_16.93332
2351 -1.96645 -4.17538
2524 -0.67637 -6.69080
2590 0.94138 -1.62756
2593 -9.96433 -6.16392
2614 -1.54824 1.69405
