x,y,z,sx,sy,sz
717655.15,1606235.02,15.49,0.0090,0.0090,0.0288
717605.57,1606154.60,16.26,0.0631,0.1360,0.2205
717654.05,1606220.15,18.02,0.0185,0.0132,0.1695
717613.81,1606201.07,19.99,0.0364,0.0332,0.1620
717613.02,1606213.37,14.90,0.0806,0.0358,0.3671
717673.30,1606201.49,12.27,0.0719,0.0398,0.2108
717660.13,1606191.33,12.86,0.0413,0.0498,0.1788
717593.93,1606171.17,16.13,0.3113,0.3702,0.7947
717651.72,1606195.90,4.95,0.0816,0.1177,0.3880
717634.86,1606212.13,20.26,0.0128,0.0173,0.0614
717619.88,1606170.50,1.88,0.3938,0.4845,0.5540
717683.60,1606182.51,12.44,0.0135,0.0104,0.0378
717648.56,1606232.47,14.91,0.0123,0.0122,0.0820
717662.72,1606231.66,5.04,0.0435,0.0701,0.1855
717642.66,1606198.62,14.91,0.0152,0.0124,0.0451
717565.30,1606174.46,-246.34,0.1401,0.1036,0.5071
717663.43,1606191.00,-18.84,0.0246,0.0208,0.0936
717639.21,1606227.38,15.14,0.0143,0.0112,0.0489
717658.42,1606222.43,17.72,0.0278,0.0359,0.1595
717665.14,1606239.15,60.38,0.0191,0.0161,0.0332
717509.90,1606305.18,-8.49,0.8551,0.5707,0.9035
717611.40,1606304.30,4.85,0.0674,0.2681,0.4588
717523.03,1606308.31,-6.47,0.4763,0.3672,0.5543
717598.58,1606260.24,12.44,0.0216,0.0229,0.0364
717532.99,1606302.41,6.47,0.6721,0.4830,0.8328
717618.52,1606260.96,39.02,0.0237,0.0498,0.1069
717511.80,1606305.23,-8.00,0.7392,0.4999,0.7914
717627.76,1606284.98,8.57,0.0627,0.4099,0.7477
717623.61,1606286.00,12.63,0.0202,0.0310,0.0566
717476.27,1606152.64,2.63,0.8409,0.5041,0.6945
717478.98,1606126.70,-3.36,1.7401,1.0448,1.4169
717454.15,1606074.67,-4.17,1.2260,0.9951,0.8712
717462.90,1606042.12,-2.47,1.9638,2.0257,1.4406
717494.83,1606030.34,-2.07,1.3171,1.7832,1.1836
717542.13,1606140.84,10.19,0.2558,0.2525,0.3277
717455.88,1606143.49,-0.48,0.6347,0.3506,0.4674
717462.09,1606065.69,-2.52,0.5796,0.5236,0.4276
717509.27,1606097.75,4.37,0.6382,0.7917,0.6674
717546.42,1606068.24,5.81,0.4634,0.5830,0.4156
717480.65,1606133.15,-4.03,1.1007,0.6226,0.9110
717551.95,1606087.24,11.29,0.4449,0.7125,0.6018
717481.66,1606118.89,3.53,0.1917,0.1869,0.1747
717451.74,1606148.05,-1.37,0.4256,0.1899,0.2999
717550.82,1606110.04,6.36,0.8503,1.1027,1.1765
717533.80,1606073.78,-0.87,1.2730,1.8418,1.5649
717495.14,1606045.57,-2.14,0.6153,0.7747,0.5579
717543.32,1606104.49,14.09,0.4246,0.5375,0.5081
717532.60,1606152.04,1.03,0.3598,0.2382,0.4288
717527.03,1606168.81,3.98,0.7047,0.3409,0.7802
717502.67,1606021.93,-1.58,0.5458,0.8231,0.5216
717557.12,1606170.74,5.79,0.3606,0.2320,0.5428
717523.12,1606044.48,-1.27,0.6905,1.0829,0.7718
717509.76,1606176.84,15.06,0.5008,0.1783,0.4354
717471.35,1606103.97,3.80,0.6439,0.5751,0.5103
717546.19,1606105.84,12.19,0.7302,0.9339,0.9122
717473.51,1606001.91,-2.47,1.5302,2.0720,1.2001
717510.23,1606160.26,11.61,0.5887,0.2932,0.5322
717476.89,1606093.37,-3.62,0.7209,0.5810,0.5826
717522.56,1606142.18,10.70,0.4572,0.3196,0.4599
717472.33,1606051.13,1.36,0.9420,1.0288,0.7259
717521.70,1606068.74,2.11,0.5955,0.8442,0.6572
717532.40,1606126.70,16.93,0.4135,0.4349,0.4533
717539.30,1606148.19,9.58,0.1698,0.1431,0.2097
717518.18,1606178.80,16.06,0.4001,0.1737,0.3805
717540.24,1606148.53,3.42,0.2714,0.2367,0.3585
717549.92,1606111.87,14.40,0.0992,0.1488,0.1402
717473.15,1606019.34,2.31,0.5938,0.7831,0.4631
717701.60,1606260.51,4.43,0.2383,0.0766,0.3689
717723.24,1606251.16,12.07,0.6762,0.2410,0.8695
717717.55,1606256.72,8.50,0.2598,0.1131,0.3667
717713.06,1606246.38,-0.32,0.4740,0.1619,0.7644
717737.47,1606208.44,-0.64,0.1769,0.0269,0.2187
717714.40,1606243.96,3.90,0.1689,0.0472,0.2371
717739.22,1606261.32,14.32,0.7576,0.2972,0.8057
717732.53,1606216.46,0.19,0.1454,0.0157,0.1879
717741.50,1606214.86,8.98,0.5339,0.0481,0.5826
717707.68,1606256.75,-0.78,0.4678,0.2332,0.8104
717747.64,1606209.89,8.79,0.5344,0.0648,0.5516
717733.08,1606233.52,10.36,0.5783,0.0830,0.6764
717711.89,1606247.29,3.23,0.0912,0.0291,0.1337
717724.72,1606245.98,11.58,0.4911,0.1481,0.6263
717726.17,1606226.07,-0.80,0.6896,0.0604,0.9481
717722.50,1606270.34,14.04,0.5421,0.3072,0.6878
717703.03,1606276.35,10.28,0.2616,0.2155,0.4428
717739.81,1606201.89,-1.78,0.9561,0.1874,1.1593
717717.32,1606264.80,12.64,0.4085,0.2223,0.5600
717728.90,1606250.73,12.82,0.4889,0.1605,0.5862
717704.80,1606275.93,11.49,0.3179,0.2503,0.5169
717736.86,1606260.87,11.04,0.2982,0.1181,0.3346
717707.35,1606272.69,11.72,0.4835,0.3482,0.7582
717713.90,1606257.95,14.13,0.5659,0.1638,0.7271
717719.66,1606234.07,2.83,0.1692,0.0380,0.2217
717739.89,1606251.93,13.50,0.3939,0.1211,0.4210
717746.39,1606222.20,11.84,0.4242,0.0285,0.4335
717777.86,1606229.80,17.33,0.5355,0.0437,0.4052
717721.13,1606250.24,17.37,0.6167,0.1169,0.7099
717717.20,1606290.29,14.34,0.5415,0.4570,0.7289
717725.27,1606222.47,0.12,0.1738,0.0166,0.2418
717712.90,1606264.91,9.60,0.1852,0.1032,0.2738
717735.71,1606262.81,22.10,0.2582,0.0727,0.2479
717716.87,1606259.02,8.67,0.1978,0.0929,0.2817
717739.25,1606265.30,16.77,0.4286,0.1839,0.4458
717715.00,1606226.79,1.25,0.1131,0.0157,0.1762
717761.10,1606269.02,12.19,0.9538,0.3588,0.8507
717762.94,1606262.95,13.00,0.4329,0.1405,0.3788
717739.32,1606208.74,0.04,0.9596,0.1316,1.1517
717756.78,1606225.34,17.71,1.1480,0.0757,1.0120
717710.28,1606269.51,15.52,0.2544,0.1397,0.3502
717728.69,1606220.59,2.80,0.1326,0.0221,0.1696
717717.13,1606237.92,1.91,0.2868,0.0583,0.4098
717724.50,1606227.02,3.07,0.1123,0.0190,0.1506
717735.13,1606241.83,15.01,0.1989,0.0407,0.2132
717706.93,1606283.37,17.84,0.2188,0.1604,0.3060
717689.14,1606247.85,21.98,0.0350,0.0155,0.0629
717732.87,1606232.31,13.09,0.2773,0.0390,0.3033
717740.16,1606254.94,19.10,0.2867,0.0809,0.2799
717730.54,1606298.33,15.58,0.1939,0.1444,0.2166
717742.28,1606279.29,16.47,0.2694,0.1292,0.2643
717715.60,1606254.72,10.52,0.2736,0.1005,0.3715
717660.91,1606310.61,6.26,0.0497,0.0189,0.0880
717783.41,1606279.13,21.09,0.2121,0.0706,0.2066
717750.48,1606107.11,11.87,1.4497,1.5020,1.3386
717693.45,1606125.32,10.10,0.5876,0.9760,1.0317
717638.40,1606092.81,16.30,0.0326,0.3727,0.2889
717707.68,1606065.05,18.15,0.6953,1.4751,0.9315
717729.79,1605983.95,19.69,1.3217,3.2463,1.3633
717761.31,1606067.84,18.66,0.8459,1.0558,0.6759
717702.14,1606098.42,10.28,0.6047,1.1067,0.9349
717661.95,1606075.62,8.88,0.5240,2.4437,1.7893
717733.24,1606013.63,19.24,1.7064,3.5768,1.7120
717708.32,1606037.60,14.10,1.5970,3.9172,2.2143
717715.94,1606010.87,23.76,0.7951,2.0050,0.8970
717678.33,1605935.70,12.37,0.7210,4.0720,1.5083
717664.92,1606237.44,6.12,0.0163,0.0109,0.0582
717662.11,1606202.28,4.12,0.1901,0.1799,0.6518
717663.31,1606198.29,6.56,0.3302,0.3336,1.0945
717652.04,1606192.35,11.06,0.0667,0.1128,0.3060
717645.49,1606213.03,12.94,0.0220,0.0388,0.0682
717652.98,1606204.18,14.93,0.0124,0.0154,0.0665
717568.80,1606292.16,5.64,0.1228,0.1204,0.2444
717617.68,1606306.37,3.00,0.0904,0.5437,0.9115
717578.30,1606324.76,4.06,0.2429,0.4402,0.5863
717546.34,1606305.69,7.57,0.2856,0.2481,0.4104
717551.71,1606289.48,20.70,0.5147,0.3765,0.6942
717551.70,1606313.54,10.54,0.2318,0.2408,0.3443
717592.80,1606331.49,8.15,0.3029,0.8273,0.9875
717587.30,1606277.20,11.36,0.2367,0.2493,0.6505
717574.92,1606302.59,6.48,0.2320,0.2188,0.4935
717564.93,1606270.81,10.27,0.2052,0.1196,0.3705
717547.38,1606310.98,8.03,0.9087,0.8629,1.3131
717564.88,1606274.15,9.45,0.2484,0.1571,0.4523
717520.87,1606305.06,1.27,0.4316,0.2147,0.5768
717553.17,1606284.31,11.38,0.1497,0.1007,0.2255
717586.94,1606328.46,5.78,0.3499,0.7967,1.0029
717558.66,1606288.64,7.13,0.1587,0.1262,0.2655
717581.69,1606287.20,15.08,0.0875,0.0999,0.2042
717581.72,1606300.03,16.52,0.0985,0.1392,0.2272
717561.07,1606307.74,10.56,0.3272,0.3597,0.5526
717543.36,1606284.15,21.21,0.2542,0.1494,0.3106
717618.39,1606304.01,3.91,0.0381,0.2277,0.3901
717581.30,1606389.73,-92.37,0.1808,0.5916,0.8199
717559.63,1606289.27,5.50,0.2904,0.2355,0.5012
717573.93,1606326.52,9.45,0.1278,0.2170,0.2710
717595.71,1606333.35,7.24,0.3082,0.9435,1.1287
717580.88,1606326.29,4.94,0.1837,0.3572,0.4678
717610.13,1606289.41,16.49,0.0937,0.2731,0.5301
717526.13,1606296.88,5.94,0.2612,0.1495,0.3161
717528.67,1606313.29,6.21,0.1862,0.1362,0.2380
717494.54,1606083.90,4.25,0.8075,0.9741,0.7499
717499.18,1606124.61,4.27,0.7124,0.6680,0.6882
717548.13,1606128.42,18.06,0.3662,0.4829,0.4874
717540.70,1606189.19,15.16,0.2914,0.1469,0.3623
717443.68,1606136.72,2.32,0.8946,0.5184,0.6082
717525.73,1606193.02,15.47,0.3336,0.1350,0.3555
717465.36,1606117.71,2.82,0.3389,0.2980,0.2742
717460.10,1606109.18,3.18,1.0073,0.8037,0.7455
717554.47,1606192.21,14.77,0.4078,0.2308,0.6044
717522.90,1606095.85,5.37,0.3585,0.5025,0.4194
717537.20,1606178.84,12.80,0.4482,0.2765,0.5522
717539.98,1606154.24,13.93,0.6985,0.6350,0.8766
717534.46,1606158.32,19.14,0.8292,0.6750,0.9341
717511.47,1606118.40,4.59,0.3889,0.4261,0.4165
717459.95,1606126.09,2.52,0.2665,0.2095,0.2094
717546.06,1606182.44,11.36,0.2987,0.1909,0.4128
717549.26,1606130.93,15.98,0.6861,0.9000,0.9448
717552.97,1606197.32,14.57,0.3849,0.1904,0.5618
717533.06,1606126.81,18.74,0.6189,0.7018,0.6903
717554.42,1606123.73,9.17,0.5510,0.8202,0.8592
717535.52,1606172.68,11.63,0.4513,0.2988,0.5493
717535.07,1606185.38,13.91,0.6207,0.3266,0.7372
717465.89,1606086.73,4.42,0.6431,0.5817,0.4779
717523.74,1606174.28,21.62,0.6512,0.3802,0.6447
717529.97,1606182.06,15.53,0.4820,0.2569,0.5353
717472.85,1606168.00,2.67,1.4050,0.5995,1.1030
717507.55,1606078.06,5.49,0.2836,0.3995,0.2943
717476.24,1606169.22,3.09,0.7699,0.3270,0.6153
717455.70,1606168.88,1.38,0.4757,0.2042,0.3496
717524.34,1606188.55,15.96,0.4065,0.1842,0.4278
717521.74,1606153.07,20.92,0.2764,0.2123,0.2713
717542.00,1606191.72,14.68,0.2624,0.1535,0.3454
717473.57,1606125.49,2.93,0.4510,0.4010,0.3847
717544.29,1606143.67,12.38,0.1778,0.2136,0.2487
717459.84,1606146.82,2.32,0.3519,0.2012,0.2641
717547.33,1606126.02,18.94,0.1822,0.2652,0.2485
717505.55,1606106.67,4.42,0.4514,0.5047,0.4564
717548.81,1606133.91,13.26,0.2000,0.2763,0.2918
717540.49,1606143.57,14.19,0.1580,0.1815,0.2084
717495.71,1606141.86,3.87,0.2439,0.1839,0.2296
717553.38,1606126.89,8.65,0.1928,0.3116,0.3161
717464.00,1606085.66,4.04,0.2806,0.2685,0.2156
717545.52,1606149.03,5.56,0.1666,0.1952,0.2522
717704.61,1606255.08,4.75,0.2667,0.0617,0.3963
717733.49,1606251.48,17.95,0.5496,0.0997,0.5570
717720.05,1606261.41,17.69,0.2599,0.0814,0.3034
717713.13,1606287.28,19.61,0.5146,0.3254,0.6351
717716.71,1606276.78,17.38,0.4532,0.2216,0.5482
717701.36,1606284.64,19.65,0.2259,0.1559,0.3228
717678.03,1606269.75,11.27,0.2353,0.1602,0.5215
717774.02,1606259.79,17.28,0.4996,0.0931,0.3697
717705.91,1606269.24,15.58,0.5296,0.2445,0.7408
717693.57,1606286.20,17.00,0.3470,0.2763,0.5676
717728.39,1606273.53,17.28,0.2538,0.1029,0.2733
717734.23,1606266.16,16.39,0.4423,0.1200,0.4394
717770.06,1606257.93,17.48,0.5233,0.0962,0.3980
717698.84,1606276.48,14.98,0.3197,0.1951,0.4952
717692.30,1606285.37,14.61,0.1737,0.1241,0.2823
717703.36,1606272.06,15.42,0.0885,0.0394,0.1232
717708.34,1606300.01,17.07,0.2113,0.1643,0.2760
717697.36,1606270.39,4.48,0.1181,0.0559,0.1953
717731.50,1606241.17,17.53,0.2656,0.0351,0.2660
717696.45,1606272.92,5.05,0.1106,0.0574,0.1850
717755.17,1606269.18,16.77,0.5456,0.1393,0.4536
717713.27,1606259.06,13.65,0.2665,0.0756,0.3359
717738.75,1606269.03,18.19,0.2898,0.0828,0.2717
717692.31,1606262.41,6.01,0.1451,0.0562,0.2235
717645.98,1606229.59,-9.22,0.0267,0.0323,0.0701
717678.22,1606245.04,5.06,0.0210,0.0158,0.0403
717658.41,1606222.52,18.03,0.0152,0.0141,0.0576
717605.52,1606282.90,17.93,0.0315,0.0161,0.0736
717501.49,1606628.13,6.19,0.3770,0.6456,0.8468
717483.75,1606573.65,4.55,0.2951,0.1506,0.5017
717817.62,1606004.38,-60.46,1.0072,1.4166,1.0925
717675.38,1606203.20,10.83,0.0539,0.1270,0.1662
717630.92,1606095.29,6.58,0.2468,2.2489,1.6251
717689.70,1606053.60,16.10,1.0178,2.4970,1.1163
717734.08,1606103.35,18.24,0.1187,0.1907,0.1520
717629.91,1606104.10,11.17,0.2607,1.1496,0.6455
717753.38,1606089.33,5.16,1.9465,2.3799,1.6226
717698.87,1606077.75,4.59,1.0548,2.2103,1.4107
717688.60,1606105.74,8.16,0.1338,0.3779,0.2744
717765.18,1606105.68,5.35,0.6925,0.7103,0.5306
717692.32,1606116.62,4.41,0.4821,0.8642,0.6965
717697.05,1606140.87,4.24,0.4063,0.5826,0.5271
717695.76,1606149.17,4.29,0.6485,0.8719,0.9034
717742.14,1606136.21,5.67,0.8152,0.7885,0.7379
717773.45,1606111.32,13.67,0.3020,0.3005,0.2627
717704.48,1606095.45,9.21,0.1056,0.2301,0.1825
717751.52,1606134.90,14.06,0.2245,0.2365,0.2608
717649.29,1606232.77,14.93,0.0509,0.0380,0.1531
717593.21,1606221.59,5.86,0.1700,0.3092,0.9496
717640.89,1606269.98,5.23,0.0462,0.0771,0.2649
717653.88,1606245.19,5.26,0.0258,0.0301,0.0920
717548.34,1606291.99,9.13,0.4269,0.2162,0.7573
717547.90,1606334.76,8.53,0.4410,0.4359,1.0200
717516.58,1606339.61,0.41,1.1685,0.9667,1.5060
717561.46,1606306.87,7.99,0.0739,0.0668,0.1707
717520.82,1606322.27,3.09,0.4750,0.3212,0.6291
717539.95,1606351.30,0.94,0.7882,0.9851,1.3385
717514.63,1606337.19,-0.70,1.1556,0.9087,1.4729
717565.71,1606364.86,0.99,0.5143,1.1388,1.3440
717546.04,1606303.98,1.82,0.2874,0.1905,0.5267
717560.27,1606296.06,10.62,0.0843,0.0583,0.1834
717527.62,1606336.13,-0.01,0.3076,0.2637,0.4698
717564.56,1606303.69,8.70,0.1591,0.1446,0.3784
717566.13,1606315.42,1.32,0.1710,0.2021,0.4485
717550.90,1606355.20,4.36,0.2783,0.4262,0.5399
717522.02,1606308.66,1.75,0.1839,0.0964,0.2540
717558.70,1606317.55,8.20,0.1561,0.1658,0.3351
717554.57,1606314.47,0.81,0.0624,0.0556,0.1403
717545.77,1606352.20,1.70,0.2034,0.2609,0.4752
717550.42,1606320.66,0.56,0.1133,0.1039,0.2405
717550.70,1606330.86,27.21,0.0750,0.0811,0.1294
717596.51,1606346.60,0.07,0.0552,0.2537,0.3825
717546.98,1606314.00,4.49,0.0589,0.0430,0.1204
717531.33,1606311.23,1.86,0.0931,0.0544,0.1495
717647.29,1606280.07,12.29,0.0561,0.0748,0.1773
717453.33,1606112.59,1.98,0.5049,0.5548,0.4180
717455.95,1606081.21,2.95,0.1859,0.2215,0.1553
717450.25,1606075.99,2.88,0.2750,0.3263,0.2167
717519.96,1606181.68,17.65,0.3914,0.3682,0.4670
717520.20,1606180.59,19.54,0.3911,0.3813,0.4632
717437.63,1606173.33,-0.43,0.7575,0.5236,0.5909
717547.91,1606190.86,15.02,0.1221,0.1448,0.2136
717499.41,1606117.83,3.35,0.5232,0.7007,0.5767
717525.16,1606161.42,20.98,0.1810,0.2235,0.2233
717443.54,1606111.34,1.58,0.4387,0.4451,0.3396
717454.82,1606102.79,1.80,0.5436,0.6162,0.4477
717520.76,1606181.35,16.88,0.0969,0.0943,0.1205
717511.21,1606203.22,18.04,0.1851,0.1212,0.2027
717450.48,1606081.71,2.50,0.4577,0.5368,0.3579
717528.97,1606168.22,13.84,0.2544,0.3070,0.3490
717525.88,1606170.65,16.67,0.3524,0.3984,0.4531
717526.80,1606183.75,23.58,0.6688,0.7651,0.8639
717573.98,1606189.81,12.48,0.1842,0.1508,0.2295
717691.92,1606292.35,12.20,0.2749,0.0971,0.3741
717700.77,1606266.70,4.25,0.2610,0.0412,0.3446
717707.06,1606289.06,22.18,0.1269,0.0340,0.1346
717726.65,1606269.15,16.33,0.5160,0.0655,0.4803
717698.94,1606310.44,18.45,0.1936,0.0836,0.2191
717695.97,1606286.78,17.26,0.0845,0.0229,0.0984
717686.37,1606304.73,14.17,0.0906,0.0469,0.1302
717645.23,1606150.02,6.01,0.3747,1.1471,1.1135
717718.18,1606002.46,5.99,4.4756,10.7281,4.7275
717630.19,1606086.81,3.84,0.4449,3.2987,2.1498
717676.35,1606064.23,2.68,1.1849,3.4805,2.0437
717681.03,1606054.39,2.44,1.9759,5.7086,3.2107
717752.52,1606134.50,11.40,1.5947,1.5520,1.1743
717760.96,1606126.16,10.86,1.4805,1.3886,1.0895
717688.19,1606130.28,3.28,0.5698,0.9770,0.8085
717764.37,1606105.00,3.68,4.4160,4.6502,3.3706
717682.39,1606066.46,1.76,0.7941,2.1278,1.2745
717715.01,1606154.27,2.78,0.3769,0.4051,0.4231
717704.03,1606153.54,2.99,1.5104,1.8191,1.8727
717668.61,1606127.75,1.61,0.6199,1.4164,1.2011
717638.71,1606076.59,0.72,0.4623,2.6773,1.6892
717719.41,1606075.25,2.40,2.6985,4.6705,2.9107
717668.97,1606060.37,4.08,1.1266,3.7829,2.1673
717669.54,1606118.32,3.65,0.2833,0.6675,0.5054
717707.72,1606164.58,0.54,0.6054,0.6374,0.7378
717752.48,1606132.25,5.42,2.9415,2.8039,2.3902
717677.78,1606134.21,8.39,0.4308,0.7982,0.5236
717683.18,1606100.57,1.58,1.3770,3.0424,2.1790
717708.41,1606135.84,3.30,0.4163,0.5525,0.4917
717719.64,1606065.08,12.09,3.3104,6.0120,3.2611
717625.87,1606090.08,-0.07,0.2040,1.8179,1.2509
717638.38,1606119.82,1.34,0.3123,1.4508,1.1807
717643.85,1606043.04,-0.21,0.3250,1.9241,1.0478
717725.46,1606100.14,9.25,0.9581,1.3755,0.9240
717634.89,1606107.65,0.73,0.1810,0.9972,0.7500
717741.87,1606067.83,17.63,1.3366,2.0120,1.0214
717748.32,1606081.22,2.03,2.7561,3.6915,2.3651
717746.78,1606125.09,7.95,3.0318,3.1602,2.5090
717692.90,1606102.20,4.17,0.9893,1.9139,1.3178
717743.50,1606135.15,6.25,1.0073,1.0177,0.8464
717709.22,1606161.67,3.05,0.3795,0.4110,0.4338
717700.68,1606148.68,3.93,0.7873,1.0346,0.9572
717651.28,1606073.79,12.98,0.4766,1.6772,0.8099
717698.35,1606159.42,2.43,0.4310,0.5318,0.5448
717684.02,1606071.89,3.77,0.6249,1.5687,0.9224
717637.68,1606121.83,2.68,0.1328,0.5670,0.4451
717665.09,1606167.98,9.36,0.2200,0.3815,0.3989
717669.99,1606020.55,1.52,0.8208,3.0872,1.4742
717722.41,1606075.36,17.77,0.7147,1.2043,0.6305
717690.22,1606151.79,2.51,0.3338,0.4783,0.4588
717699.71,1606175.62,1.03,0.2939,0.3077,0.3731
717718.98,1606025.99,9.99,0.7808,1.6816,0.7658
717609.40,1606255.77,16.03,0.0129,0.0219,0.0934
717619.17,1606215.73,6.53,0.0619,0.2393,0.5108
717625.89,1606278.60,18.67,0.0445,0.0152,0.1664
717617.51,1606274.09,18.78,0.0094,0.0097,0.0429
717576.99,1606233.31,10.04,0.0345,0.0541,0.1351
717558.53,1606364.69,4.40,0.5192,1.0155,1.3307
717565.68,1606369.82,1.11,0.0907,0.2201,0.2811
717594.70,1606338.79,4.36,0.0185,0.0938,0.1704
717585.33,1606328.04,0.22,0.1094,0.2901,0.6482
717532.39,1606319.47,4.51,0.2168,0.1389,0.3578
717586.23,1606333.13,4.91,0.1008,0.3095,0.6229
717595.13,1606338.86,4.46,0.0669,0.3795,0.6918
717510.24,1606325.16,2.37,0.2984,0.1631,0.3861
717552.22,1606361.13,5.51,0.3863,0.6406,0.8695
717558.38,1606366.10,3.91,0.3213,0.6359,0.8238
717530.71,1606352.35,5.51,0.6895,0.7349,1.0999
717510.28,1606341.96,5.20,0.3349,0.2452,0.4200
717568.55,1606320.80,0.96,0.3097,0.4021,1.0276
717576.28,1606325.79,0.76,0.1242,0.2231,0.5193
717519.20,1606341.11,6.35,0.1679,0.1186,0.2539
717547.38,1606320.24,11.77,0.1107,0.0915,0.2145
717589.49,1606355.51,2.00,0.0929,0.4565,0.6754
717565.90,1606405.09,-15.54,0.0785,0.1870,0.2385
717594.23,1606346.60,2.48,0.0506,0.0975,0.1634
717523.73,1606314.79,3.00,0.3649,0.1945,0.5366
717574.55,1606376.74,4.21,0.2549,0.8525,0.9896
717559.45,1606319.90,24.92,0.0636,0.0653,0.1383
717548.74,1606326.85,1.57,0.2383,0.2143,0.5491
717505.35,1606331.40,0.12,0.2288,0.1260,0.2952
717531.11,1606349.36,5.26,0.2835,0.2737,0.4993
717530.88,1606323.54,1.84,0.1674,0.1090,0.2848
717543.67,1606358.58,5.63,0.3169,0.4293,0.6562
717640.80,1606194.99,20.51,0.0658,0.3450,0.4008
717637.00,1606192.63,13.78,0.0709,0.5003,0.6097
717462.35,1606167.81,5.19,0.6169,0.5009,0.5334
717543.58,1606194.28,20.95,0.2593,0.3308,0.4358
717517.14,1606199.16,10.24,0.3584,0.3777,0.5056
717443.36,1606180.67,4.09,0.6812,0.4293,0.5224
717536.62,1606206.23,14.56,0.2120,0.2339,0.3542
717443.56,1606159.94,8.74,0.8001,0.5637,0.5767
717530.64,1606191.81,20.91,0.3685,0.3944,0.5093
717525.05,1606198.06,21.46,0.3403,0.3129,0.4356
717522.89,1606185.33,26.48,0.4753,0.5056,0.5669
717550.31,1606194.86,22.36,0.1396,0.1940,0.2573
717531.93,1606176.19,18.92,0.2568,0.3340,0.3685
717539.59,1606183.05,18.59,0.4023,0.5469,0.6475
717504.24,1606141.56,10.60,0.9312,1.2155,1.0541
717519.85,1606178.84,15.73,0.5794,0.7890,0.8084
717527.95,1606217.80,18.30,0.5344,0.3854,0.7367
717471.54,1606184.06,8.19,1.4133,0.9396,1.2320
717534.59,1606167.48,24.44,0.6307,0.9343,0.8915
717512.76,1606195.89,25.37,0.3969,0.3360,0.4289
717525.46,1606170.72,24.61,0.3019,0.3852,0.3786
717538.88,1606171.07,14.32,0.2343,0.3518,0.3857
717496.58,1606127.01,5.87,0.5372,0.7737,0.6075
717536.96,1606185.70,16.35,0.1422,0.2011,0.2353
717420.81,1606181.19,3.92,0.4978,0.2680,0.3346
717455.24,1606076.28,6.32,0.3096,0.4237,0.2552
717427.20,1606175.27,4.16,0.3279,0.1938,0.2295
717405.78,1606194.97,3.04,0.5021,0.2220,0.3167
717541.49,1606191.15,16.94,0.1149,0.1708,0.2067
717443.75,1606179.01,4.46,0.6488,0.6470,0.4629
717705.05,1606289.13,20.89,0.5870,0.1071,0.6125
717710.62,1606272.56,18.79,0.3845,0.0263,0.3859
717669.96,1606313.92,6.94,0.4571,0.2996,0.8343
717682.89,1606328.54,16.96,0.3027,0.2197,0.4207
717692.09,1606338.33,18.76,0.4722,0.3668,0.5806
717694.49,1606287.46,16.58,0.2038,0.0340,0.2397
717722.53,1606293.93,18.06,0.5958,0.1147,0.5434
717730.59,1606286.44,16.13,0.9941,0.1312,0.8671
717693.80,1606297.99,16.28,0.2568,0.0769,0.3154
717676.87,1606316.55,11.95,0.3011,0.1880,0.4750
717683.92,1606316.66,17.43,0.2566,0.1460,0.3508
717692.73,1606282.87,13.54,0.2267,0.0305,0.2772
717710.68,1606267.68,18.31,0.5521,0.0436,0.5599
717709.83,1606270.19,18.22,0.5068,0.0348,0.5203
717700.32,1606309.90,19.43,0.1670,0.0666,0.1864
717681.99,1606312.66,16.38,0.3691,0.1935,0.5202
717715.65,1606329.67,15.25,0.3981,0.2106,0.3975
717752.36,1606299.31,17.12,0.2445,0.0478,0.1823
717677.35,1606286.72,13.27,0.2651,0.0659,0.4170
717708.11,1606292.79,19.79,0.1564,0.0344,0.1619
717699.08,1606298.92,17.18,0.5838,0.1714,0.6710
717687.34,1606322.08,18.86,0.4005,0.2481,0.5196
717696.41,1606279.04,13.43,0.4826,0.0531,0.5921
717686.13,1606334.73,17.22,0.3861,0.2998,0.5145
717667.46,1606286.10,15.07,0.2187,0.0531,0.3844
717702.51,1606271.99,15.87,0.3951,0.0292,0.4449
717686.52,1606300.45,13.39,0.2000,0.0573,0.2620
717706.63,1606312.04,23.14,0.6802,0.2689,0.6828
717681.97,1606308.48,11.56,0.4765,0.2315,0.7060
717700.07,1606276.40,14.93,0.3139,0.0445,0.3489
717703.81,1606285.82,21.95,0.2386,0.0367,0.2412
717668.19,1606306.54,13.17,0.0478,0.0220,0.0804
717661.73,1606304.09,5.93,0.1752,0.0839,0.3429
717692.25,1606305.64,15.88,0.1796,0.0530,0.2078
717691.76,1606284.19,11.67,0.1711,0.0303,0.2174
717678.91,1606283.01,12.49,0.0628,0.0138,0.0926
717709.83,1606243.13,-9.05,0.0697,0.3297,0.6390
717681.10,1606283.30,10.98,0.0148,0.0274,0.0994
717695.94,1606182.68,3.84,1.2086,1.2616,1.4956
717706.93,1606093.39,6.29,3.2925,5.7942,3.5887
717643.04,1606151.94,10.29,0.2283,0.6748,0.5846
717756.12,1606093.78,7.30,4.1981,5.0762,3.1269
717693.71,1606165.29,2.13,1.1208,1.4021,1.4381
717624.49,1606147.15,10.18,0.2069,1.0572,0.8770
717628.64,1606120.79,3.55,0.2347,1.2554,0.9304
717734.19,1606099.72,11.27,1.2291,1.6736,1.0257
717703.00,1606076.51,5.96,0.7762,1.5418,0.8804
