Name,Latitude,Longitude,AbsAlt,RltAlt,Pitch,Roll,Yaw,StdHorizon,StdHeight,Q,Date,Time
8right00019.JPG,14.51895962,101.01523203,137.326,119.933,-39.12,165.76,-110.90,1.35934574869678,2.61614,16,2022.11.06,09.29.42.570620
8left00020.JPG,14.51884628,101.01529902,137.325,119.938,-47.80,-163.50,47.62,1.36941606738055,2.58267,16,2022.11.06,09.29.43.778410
8front00020.JPG,14.51884493,101.01530034,137.328,119.943,-55.83,173.00,155.04,1.36941606738055,2.58267,16,2022.11.06,09.29.43.799110
8back00020.JPG,14.51884329,101.01530132,137.314,119.929,-33.88,-175.27,-33.41,1.36941606738055,2.58267,16,2022.11.06,09.29.43.808690
8right00020.JPG,14.51884368,101.01530160,137.319,119.933,-40.09,165.56,-110.58,1.36941606738055,2.58267,16,2022.11.06,09.29.43.810740
8down00020.JPG,14.51884324,101.01530135,137.358,119.973,-78.30,-160.26,-50.13,1.36941606738055,2.58267,16,2022.11.06,09.29.43.813200
8right00021.JPG,14.51873540,101.01536646,137.295,119.932,-39.27,167.04,-111.71,1.3679291948416,2.58403,16,2022.11.06,09.29.44.969840
8down00021.JPG,14.51873478,101.01536632,137.335,119.973,-78.83,-153.70,-56.74,1.3679291948416,2.58403,16,2022.11.06,09.29.44.974170
8left00021.JPG,14.51873418,101.01536618,137.301,119.939,-48.97,-164.66,48.31,1.3679291948416,2.58403,16,2022.11.06,09.29.44.978350
8front00021.JPG,14.51873284,101.01536748,137.305,119.942,-54.74,171.45,156.13,1.3679291948416,2.58403,16,2022.11.06,09.29.44.998920
8back00021.JPG,14.51873116,101.01536848,137.291,119.929,-34.82,-174.00,-34.31,1.3679291948416,2.58403,16,2022.11.06,09.29.45.902000
8right00022.JPG,14.51861957,101.01543514,137.258,119.933,-39.12,165.76,-110.90,1.36862733075882,2.60922,16,2022.11.06,09.29.46.208760
8down00022.JPG,14.51861896,101.01543500,137.298,119.973,-77.93,-155.85,-54.63,1.36862733075882,2.60922,16,2022.11.06,09.29.46.213100
8left00022.JPG,14.51861823,101.01543493,137.264,119.939,-48.76,-163.18,47.19,1.36862733075882,2.60922,16,2022.11.06,09.29.46.218580
8front00022.JPG,14.51861687,101.01543624,137.268,119.943,-55.73,171.26,156.28,1.36862733075882,2.60922,16,2022.11.06,09.29.46.239410
8back00022.JPG,14.51861517,101.01543725,137.254,119.929,-33.82,-174.09,-34.25,1.36862733075882,2.60922,16,2022.11.06,09.29.46.249580
8left00023.JPG,14.51848758,101.01551248,137.242,118.939,-48.53,-161.70,46.08,1.36560997594482,2.60897,16,2022.11.06,09.29.47.618140
8front00023.JPG,14.51848620,101.01551381,137.247,118.944,-56.72,171.06,156.45,1.36560997594482,2.60897,16,2022.11.06,09.29.47.639130
8back00023.JPG,14.51848454,101.01551480,137.232,118.928,-32.82,-174.18,-34.21,1.36560997594482,2.60897,16,2022.11.06,09.29.47.649000
8right00023.JPG,14.51848502,101.01551502,137.237,118.933,-38.96,164.49,-110.10,1.36560997594482,2.60897,16,2022.11.06,09.29.47.650070
8down00023.JPG,14.51848443,101.01551487,137.277,118.973,-77.01,-157.71,-52.82,1.36560997594482,2.60897,16,2022.11.06,09.29.47.654180
8left00024.JPG,14.51839064,101.01557045,137.252,118.939,-48.76,-163.18,47.19,1.36194385761675,2.56709,16,2022.11.06,09.29.48.658580
8right00024.JPG,14.51838807,101.01557299,137.246,118.933,-39.12,165.76,-110.90,1.36194385761675,2.56709,16,2022.11.06,09.29.48.690520
8down00024.JPG,14.51838752,101.01557281,137.286,118.973,-77.93,-155.85,-54.63,1.36194385761675,2.56709,16,2022.11.06,09.29.48.694170
8front00024.JPG,14.51838552,101.01557401,137.257,118.943,-55.73,171.26,156.28,1.36194385761675,2.56709,16,2022.11.06,09.29.48.719570
8back00024.JPG,14.51838392,101.01557496,137.242,118.929,-33.82,-174.09,-34.25,1.36194385761675,2.56709,16,2022.11.06,09.29.48.728730
8right00025.JPG,14.51826843,101.01564465,137.258,118.932,-39.27,167.04,-111.71,1.36077393761785,2.57035,16,2022.11.06,09.29.49.968780
8down00025.JPG,14.51826782,101.01564451,137.298,118.973,-78.83,-153.70,-56.74,1.36077393761785,2.57035,16,2022.11.06,09.29.49.973100
8left00025.JPG,14.51826712,101.01564442,137.264,118.939,-48.97,-164.66,48.31,1.36077393761785,2.57035,16,2022.11.06,09.29.49.978350
8front00025.JPG,14.51826576,101.01564574,137.268,118.942,-54.74,171.45,156.13,1.36077393761785,2.57035,16,2022.11.06,09.29.49.999020
8back00025.JPG,14.51826404,101.01564676,137.254,118.929,-34.82,-174.00,-34.31,1.36077393761785,2.57035,16,2022.11.06,09.29.50.949000
8left00026.JPG,14.51815504,101.01571118,137.285,119.939,-48.76,-163.18,47.19,1.36820464448854,2.59333,16,2022.11.06,09.29.51.178650
8right00026.JPG,14.51815250,101.01571370,137.278,119.933,-39.12,165.76,-110.90,1.36820464448854,2.59333,16,2022.11.06,09.29.51.210240
8down00026.JPG,14.51815203,101.01571348,137.318,119.973,-77.93,-155.85,-54.63,1.36820464448854,2.59333,16,2022.11.06,09.29.51.213120
8front00026.JPG,14.51815000,101.01571468,137.289,119.943,-55.73,171.26,156.28,1.36820464448854,2.59333,16,2022.11.06,09.29.51.238740
8back00026.JPG,14.51814833,101.01571567,137.275,119.929,-33.82,-174.09,-34.25,1.36820464448854,2.59333,16,2022.11.06,09.29.51.248630
8down00027.JPG,14.51803624,101.01578242,137.337,119.973,-77.93,-155.85,-54.63,1.36901026018799,2.59957,16,2022.11.06,09.29.52.453170
8left00027.JPG,14.51803553,101.01578234,137.303,119.939,-48.76,-163.18,47.19,1.36901026018799,2.59957,16,2022.11.06,09.29.52.458510
8front00027.JPG,14.51803419,101.01578364,137.307,119.943,-55.73,171.26,156.28,1.36901026018799,2.59957,16,2022.11.06,09.29.52.479040
8back00027.JPG,14.51803255,101.01578462,137.293,119.929,-33.82,-174.09,-34.25,1.36901026018799,2.59957,16,2022.11.06,09.29.52.488740
8right00027.JPG,14.51803300,101.01578486,137.297,119.933,-39.12,165.76,-110.90,1.36901026018799,2.59957,16,2022.11.06,09.29.52.490110
8right00028.JPG,14.51792103,101.01585162,137.298,119.933,-39.12,165.76,-110.90,1.36258792340164,2.5723,16,2022.11.06,09.29.53.689870
8down00028.JPG,14.51792052,101.01585142,137.338,119.973,-77.93,-155.85,-54.63,1.36258792340164,2.5723,16,2022.11.06,09.29.53.693100
8left00028.JPG,14.51791976,101.01585137,137.304,119.939,-48.76,-163.18,47.19,1.36258792340164,2.5723,16,2022.11.06,09.29.53.699000
8front00028.JPG,14.51791860,101.01585257,137.308,119.943,-55.73,171.26,156.28,1.36258792340164,2.5723,16,2022.11.06,09.29.53.717650
8back00028.JPG,14.51791679,101.01585365,137.294,119.929,-33.82,-174.09,-34.25,1.36258792340164,2.5723,16,2022.11.06,09.29.53.729200
8down00029.JPG,14.51780478,101.01592072,137.350,119.973,-77.93,-155.85,-54.63,1.36709416855607,2.58759,16,2022.11.06,09.29.54.933060
8left00029.JPG,14.51780418,101.01592057,137.317,119.939,-48.76,-163.18,47.19,1.36709416855607,2.58759,16,2022.11.06,09.29.54.937200
8front00029.JPG,14.51780272,101.01592196,137.321,119.943,-55.73,171.26,156.28,1.36709416855607,2.58759,16,2022.11.06,09.29.54.959150
8back00029.JPG,14.51780101,101.01592298,137.307,119.929,-33.82,-174.09,-34.25,1.36709416855607,2.58759,16,2022.11.06,09.29.54.969500
8right00029.JPG,14.51780157,101.01592315,137.311,119.933,-39.12,165.76,-110.90,1.36709416855607,2.58759,16,2022.11.06,09.29.54.969740
8right00030.JPG,14.51768977,101.01599008,137.290,119.933,-40.09,165.56,-110.58,1.35948181425865,2.57322,16,2022.11.06,09.29.56.169710
8down00030.JPG,14.51768911,101.01598997,137.330,119.973,-78.30,-160.26,-50.13,1.35948181425865,2.57322,16,2022.11.06,09.29.56.174540
8left00030.JPG,14.51768854,101.01598980,137.295,119.938,-47.80,-163.50,47.62,1.35948181425865,2.57322,16,2022.11.06,09.29.56.178350
