x,y,z,sx,sy,sz
717615.89,1606708.44,16.34,0.6464,0.8420,1.0674
717479.44,1606708.48,11.63,0.2431,0.4464,0.4976
717487.97,1606588.86,5.68,0.0141,0.0160,0.0610
717471.11,1606551.50,16.20,0.0495,0.0523,0.2929
717485.03,1606552.78,14.17,0.2032,0.0956,0.9501
717521.04,1606600.14,5.24,0.0213,0.0266,0.0898
717520.23,1606605.03,5.31,0.0241,0.0311,0.1073
717460.09,1606595.96,5.14,0.0240,0.0273,0.0641
717515.20,1606585.81,6.77,0.0301,0.0338,0.1157
717489.04,1606619.18,5.46,0.1936,0.3056,0.4364
717385.07,1606679.18,3.11,0.2558,0.4440,0.7031
717359.41,1606654.60,3.51,0.3136,0.3093,0.6173
717322.78,1606701.70,10.51,0.9972,1.0695,1.3492
717361.57,1606676.79,2.04,0.1528,0.1916,0.3125
717335.26,1606729.79,4.11,0.3023,0.4320,0.4690
717371.02,1606708.66,2.26,0.3447,0.6204,0.7807
717384.07,1606681.16,4.12,0.2906,0.4819,0.6348
717353.13,1606743.13,3.04,0.8162,1.4910,1.5159
717344.73,1606699.06,2.15,0.3129,0.3969,0.5334
717372.54,1606705.99,1.80,0.0798,0.0964,0.1326
717349.04,1606690.70,3.79,0.3980,0.4928,0.7051
717346.42,1606720.22,2.23,0.4409,0.6568,0.7701
717360.72,1606683.42,2.57,0.4708,0.6417,0.7364
717351.68,1606665.92,2.53,0.5434,0.5705,0.9326
717350.37,1606680.32,3.13,0.3241,0.3738,0.5812
717345.16,1606684.67,3.08,0.6088,0.6917,1.0440
717351.27,1606718.83,3.47,0.3800,0.5869,0.6199
717332.74,1606707.74,10.99,1.2013,1.4562,1.7639
717369.80,1606687.69,2.63,0.1926,0.2920,0.4286
717351.28,1606707.16,2.16,0.2243,0.3209,0.3939
717347.46,1606736.10,4.37,0.4783,0.7934,0.8338
717329.19,1606682.23,2.67,0.6304,0.6111,0.9381
717385.46,1606676.59,2.38,0.2006,0.3422,0.5566
717359.77,1606721.23,2.92,0.3136,0.5385,0.6220
717360.73,1606682.50,2.31,0.2728,0.3562,0.5534
717370.75,1606657.21,4.26,0.3728,0.4306,0.8367
717370.48,1606714.26,3.47,0.3435,0.6252,0.7142
717368.75,1606683.84,3.31,0.1534,0.2224,0.3353
717352.90,1606729.85,2.69,0.5196,0.8762,0.9638
717323.89,1606714.52,12.97,0.8209,0.9702,1.1062
717356.50,1606704.26,2.53,0.1218,0.1797,0.2338
717325.37,1606684.84,4.03,1.2835,1.2303,1.8461
717371.30,1606712.41,2.37,0.2615,0.3341,0.3761
717350.76,1606663.21,1.88,0.4867,0.4802,0.8856
717377.09,1606699.20,1.80,0.2204,0.3908,0.4680
717378.71,1606708.96,3.12,0.2499,0.4983,0.6241
717377.69,1606672.63,2.42,0.1488,0.2190,0.3689
717354.52,1606648.75,3.74,0.5423,0.4739,1.0175
717378.55,1606668.40,2.32,0.1403,0.2009,0.3486
717382.85,1606679.12,2.90,0.4025,0.6650,0.8959
717373.12,1606667.68,2.29,0.5385,0.7395,0.9380
717347.18,1606743.88,3.94,0.6163,1.0665,1.0792
717291.41,1606689.62,4.72,2.0529,1.6116,2.3136
717354.58,1606667.51,2.51,0.5017,0.5643,0.8330
717362.92,1606701.69,2.86,0.7523,1.1637,1.1886
717336.05,1606687.15,5.07,0.9706,1.0324,1.5301
717393.28,1606691.84,3.99,0.2324,0.5083,0.7128
717381.48,1606673.07,1.75,0.5250,0.8120,0.8661
717334.30,1606708.86,4.85,0.3604,0.3526,0.4472
717362.51,1606651.25,2.11,0.5203,0.5111,1.0701
717362.59,1606718.92,0.53,0.2300,0.2732,0.3423
717352.52,1606734.54,2.48,0.5757,0.9794,0.9433
717342.04,1606728.99,2.32,0.0984,0.1102,0.1310
717311.87,1606636.68,3.86,1.3798,0.7130,1.8004
717359.16,1606648.60,3.41,0.4437,0.4229,0.8167
717343.17,1606657.74,2.21,0.7668,0.6649,1.2948
717334.82,1606696.85,3.55,0.7690,0.9092,1.0690
717397.76,1606690.83,2.65,0.2063,0.4870,0.7017
717350.57,1606645.25,4.39,0.5919,0.4773,1.0609
717620.27,1606415.10,5.23,0.3431,0.5222,0.5736
717622.65,1606410.71,4.53,0.0502,0.0443,0.1211
717591.31,1606463.39,4.60,0.1315,0.1351,0.2164
717544.12,1606434.29,10.97,0.3365,0.4692,0.6252
717625.26,1606444.89,17.56,0.2914,0.2522,0.3319
717597.03,1606364.17,5.47,0.7814,1.0465,1.1741
717563.05,1606420.43,11.38,0.9115,1.1687,1.4118
717562.10,1606398.03,8.32,0.3870,0.5786,0.6101
717596.06,1606349.01,5.64,1.5927,2.3631,1.9495
717588.66,1606362.38,5.14,1.8476,2.7006,2.6711
717550.16,1606449.16,8.05,0.7982,0.9256,1.4199
717580.40,1606388.18,11.47,0.9085,1.2004,1.5357
717566.65,1606440.51,6.44,1.2932,1.3840,1.9872
717588.47,1606415.64,5.63,0.9872,1.0209,1.4244
717543.46,1606437.71,4.02,0.3467,0.4741,0.6727
717573.43,1606398.61,3.91,0.4809,0.6411,0.7938
717562.21,1606415.02,4.11,0.6776,0.9093,1.0918
717614.10,1606374.00,9.21,2.9413,3.4345,3.1475
717576.29,1606358.00,3.60,0.2719,0.4585,0.5345
717640.07,1606427.99,19.69,0.1228,0.1061,0.1236
717546.48,1606420.81,11.83,0.6257,0.9391,1.1191
717566.23,1606468.98,14.79,1.2498,1.0347,1.8381
717579.81,1606355.88,9.38,0.1735,0.2822,0.2962
717535.42,1606436.94,3.41,0.2159,0.3248,0.4600
717563.66,1606403.02,14.23,0.2973,0.4219,0.5124
717598.44,1606352.60,0.00,1.2905,1.8123,2.2435
717577.61,1606387.39,12.03,0.7765,1.0767,1.1191
717555.14,1606381.02,10.34,0.1826,0.3257,0.3650
717597.29,1606428.14,1.36,0.2795,0.4984,0.6128
717333.22,1606402.83,1.70,0.6728,0.4868,0.6910
717375.23,1606469.08,13.28,0.1174,0.0986,0.2241
717369.36,1606448.27,13.83,0.1269,0.1080,0.2115
717294.44,1606394.25,1.03,0.5696,0.4487,0.5900
717301.34,1606399.40,1.78,0.4340,0.3460,0.4676
717375.87,1606450.04,11.15,0.3739,0.3202,0.6630
717381.96,1606387.53,17.87,0.7502,0.5714,1.0106
717321.58,1606440.56,1.92,0.1994,0.1446,0.2556
717377.33,1606464.63,15.30,0.0851,0.0615,0.1499
717386.97,1606455.44,10.14,0.1769,0.1970,0.3909
717362.06,1606477.34,6.32,0.1528,0.1004,0.2651
717369.22,1606383.34,16.46,0.7764,1.3208,1.3720
717333.55,1606410.81,1.69,0.3128,0.3206,0.4379
717376.17,1606436.22,9.11,0.4258,0.5123,0.8361
717376.83,1606378.93,16.62,0.7962,1.4890,1.5145
717374.24,1606415.93,6.84,0.6594,0.9213,1.2831
717340.75,1606445.67,15.93,0.3307,0.2638,0.4501
717371.33,1606445.49,14.68,0.4610,0.4983,0.8438
717399.53,1606435.72,9.96,0.2217,0.2491,0.4906
717373.82,1606456.52,14.88,0.0757,0.0645,0.1330
717349.16,1606479.68,12.46,0.4468,0.3116,0.5865
717582.46,1606609.75,19.96,0.5350,0.3009,0.7437
717575.32,1606676.68,11.97,0.3906,0.4645,0.6051
717587.63,1606647.56,12.78,0.3050,0.2991,0.4479
717624.58,1606722.30,11.24,0.2420,0.3091,0.3754
717540.73,1606670.78,7.26,0.3000,0.4979,0.6936
717535.09,1606660.12,6.36,0.2677,0.4346,0.6669
717630.58,1606707.17,10.61,0.3332,0.3646,0.4925
717629.18,1606643.49,18.09,0.5733,0.3536,0.5822
717635.99,1606661.11,18.32,0.6940,0.4771,0.6735
717594.77,1606690.24,14.07,0.8614,0.9591,1.1211
717644.68,1606662.97,22.40,0.4612,0.3603,0.4386
717556.33,1606633.40,16.48,0.2086,0.2033,0.3799
717577.46,1606649.35,12.31,0.5244,0.6698,0.9103
717627.75,1606651.64,11.96,1.1578,1.0015,1.3391
717576.18,1606615.72,18.67,0.0836,0.0635,0.1307
717611.97,1606649.15,9.76,0.4840,0.3959,0.5981
717584.26,1606620.11,19.74,0.0877,0.0696,0.1301
717571.52,1606627.51,18.87,0.0964,0.0879,0.1575
717554.20,1606643.29,7.88,0.1462,0.1583,0.2844
717628.42,1606662.83,9.98,0.1447,0.1232,0.1962
717647.51,1606675.12,29.34,0.3589,0.2534,0.3047
717617.40,1606657.24,12.12,0.3926,0.3331,0.4628
717631.44,1606671.12,10.97,0.2646,0.2296,0.2893
717610.24,1606633.30,17.26,0.2181,0.1571,0.2627
717580.64,1606739.47,13.72,0.2454,0.4714,0.4616
717644.93,1606722.31,10.78,0.8275,0.8190,0.7978
717611.53,1606636.69,17.29,0.1811,0.1306,0.2152
717615.07,1606688.54,14.21,0.3298,0.3081,0.3702
717586.96,1606631.79,18.88,0.0903,0.0814,0.1334
717568.94,1606654.68,9.17,0.2389,0.2559,0.4021
717611.15,1606662.11,11.05,0.2484,0.2132,0.4379
717640.22,1606663.21,20.12,0.5071,0.3435,0.6557
717515.43,1606564.06,6.70,0.0136,0.0138,0.0570
717530.35,1606561.13,6.37,0.0188,0.0198,0.0745
717489.10,1606532.34,5.27,0.0148,0.0142,0.0690
717396.43,1606659.67,1.51,0.1571,0.2660,0.4253
717377.39,1606653.57,1.81,0.3046,0.3829,0.6408
717406.61,1606673.63,2.64,0.4647,1.0300,1.4332
717408.49,1606665.61,0.45,0.1320,0.2870,0.4459
717366.98,1606647.21,3.72,0.5413,0.6039,0.8806
717393.68,1606660.22,3.68,0.3815,0.6240,0.9690
717402.72,1606685.44,3.65,0.2144,0.4885,0.6284
717321.71,1606670.89,4.42,1.7790,1.5748,2.2609
717401.53,1606674.97,4.61,0.5089,1.0013,1.1818
717401.22,1606663.42,4.24,0.1717,0.3123,0.4101
717396.86,1606658.76,6.36,0.2088,0.3477,0.4676
717371.70,1606662.83,0.68,0.8939,1.1709,1.5421
717404.70,1606667.35,1.38,0.3934,0.7497,0.9011
717400.74,1606664.92,0.43,0.4719,0.8951,1.3865
717366.33,1606663.87,0.86,0.7004,0.9029,1.0198
717405.26,1606675.03,2.40,0.2958,0.6135,0.7410
717386.31,1606683.05,2.46,0.6413,1.0969,1.1052
717366.80,1606653.53,0.25,1.0196,1.2664,1.3670
717430.33,1606730.42,4.35,0.3884,0.7120,0.8477
717615.35,1606310.91,5.68,0.3217,0.4919,0.6367
717545.71,1606419.70,12.55,0.2909,0.4440,0.6066
717617.51,1606377.72,10.06,1.9292,2.0956,2.1978
717603.53,1606337.67,4.26,0.5982,0.8752,1.0938
717603.70,1606335.61,4.22,0.6276,0.9394,0.8036
717575.09,1606439.07,11.78,0.7067,0.6686,1.1066
717572.48,1606402.46,10.40,0.8350,1.0929,1.3477
717606.20,1606457.17,18.38,0.0875,0.0815,0.1158
717613.41,1606333.25,5.53,0.8339,1.1802,0.9914
717602.71,1606450.98,5.58,0.1277,0.1403,0.1973
717575.01,1606363.50,4.87,0.3647,0.6005,0.6979
717621.05,1606337.89,8.43,1.2488,1.6439,1.3973
717606.35,1606325.34,9.23,0.6864,1.0578,0.8381
717614.26,1606347.24,7.54,1.2761,1.5730,2.0668
717575.99,1606354.16,9.41,0.0584,0.0996,0.1091
717607.21,1606445.25,5.43,0.3006,0.3085,0.4281
717376.22,1606415.40,6.02,0.3289,0.3484,0.5743
717375.82,1606390.01,20.74,0.9527,1.2297,1.5149
717405.67,1606375.34,-5.03,0.8384,1.5616,1.4627
717361.56,1606441.82,13.70,0.1796,0.1250,0.2622
717346.04,1606408.26,2.11,0.3054,0.2673,0.4223
717339.39,1606327.46,2.87,1.4698,2.0794,1.9259
717332.73,1606418.10,1.41,0.2125,0.1527,0.2676
717380.74,1606452.16,9.00,0.2248,0.1654,0.4035
717352.89,1606408.36,2.22,0.4208,0.3797,0.6076
717354.67,1606446.07,13.74,0.7753,0.6460,0.8325
717376.66,1606402.28,17.46,0.6378,0.7553,1.0437
717383.78,1606407.77,3.32,0.3210,0.3935,0.6146
717351.99,1606401.42,5.28,0.4416,0.4222,0.6241
717313.34,1606389.20,2.19,0.8916,0.7152,0.9813
717361.15,1606377.18,9.65,0.7232,0.8904,1.0726
717394.55,1606389.06,2.39,0.5008,0.7959,1.0811
717393.32,1606397.38,8.91,0.4804,0.6914,0.9757
717379.92,1606434.71,9.44,0.3062,0.2763,0.5433
717381.71,1606394.58,13.06,1.1457,1.6089,1.4936
717376.20,1606447.88,12.61,0.2056,0.1929,0.2560
717593.36,1606673.12,14.93,0.6672,0.8681,0.9819
717643.41,1606636.57,26.55,0.6021,0.4139,0.5767
717608.13,1606742.68,11.98,1.4967,2.5409,1.9939
717597.11,1606603.91,24.57,0.1881,0.1291,0.2539
717619.16,1606660.04,11.69,0.1338,0.2384,0.2647
717546.97,1606648.79,6.12,0.4752,0.8686,1.2279
717623.35,1606611.59,20.86,0.7232,0.4409,0.8147
717631.63,1606673.47,10.32,0.5912,0.4760,0.8657
717558.21,1606628.11,18.47,0.4032,0.5323,0.8360
717657.16,1606649.69,32.72,1.3846,0.9837,1.1773
717649.58,1606662.63,29.18,0.3897,0.3695,0.4352
717637.29,1606615.34,19.39,0.2102,0.1970,0.3093
717648.61,1606635.38,30.90,0.3416,0.2252,0.3096
717586.81,1606601.46,20.74,0.1896,0.1378,0.2862
717657.69,1606642.60,37.30,0.9032,0.5987,0.7410
717651.37,1606637.81,30.49,0.8212,0.5347,1.0133
717616.79,1606614.91,14.18,0.4720,0.3060,0.5760
717616.10,1606626.55,16.36,0.8863,0.6680,1.0816
717645.76,1606631.43,27.49,0.7830,0.5053,0.7340
717620.09,1606617.78,17.64,0.6423,0.4354,0.7586
717613.16,1606604.84,14.42,0.4234,0.2536,0.5314
717563.40,1606655.36,11.20,0.4585,0.7039,0.9256
717629.50,1606639.02,16.91,0.2474,0.1898,0.2757
717653.57,1606647.60,33.86,0.7204,0.5225,0.6244
717662.65,1606670.70,29.12,0.3629,0.3333,0.3695
717596.75,1606603.22,22.74,0.1514,0.1038,0.2079
717575.20,1606614.06,18.39,0.1191,0.1123,0.2046
717573.83,1606675.25,15.94,0.5647,0.8941,0.9924
717591.53,1606593.15,17.33,0.2008,0.1268,0.2974
717581.70,1606602.53,19.49,0.1743,0.1342,0.2777
717645.63,1606627.52,20.46,0.4595,0.2918,0.4536
717611.00,1606703.59,7.66,1.1438,1.5555,1.5244
717597.63,1606590.48,23.08,0.1946,0.1121,0.2642
717581.08,1606603.41,18.76,0.2159,0.1690,0.3473
717644.86,1606625.66,33.61,0.2970,0.2156,0.2827
717641.55,1606705.44,16.46,0.3047,0.3050,0.4010
717595.36,1606691.80,15.38,0.2599,0.3584,0.5319
717574.67,1606722.35,9.81,0.1962,0.3618,0.3942
717634.34,1606722.11,9.41,0.6018,0.7097,0.8650
717603.37,1606669.77,9.91,0.1102,0.1124,0.2145
717586.82,1606725.14,10.71,0.4166,0.6886,0.7272
717659.12,1606645.03,38.02,0.7243,0.4872,0.8028
717534.56,1606526.13,6.01,0.0088,0.0088,0.0339
717476.05,1606526.64,12.08,0.0932,0.0751,0.7462
717335.76,1606672.97,1.06,1.8645,1.9654,2.3901
717409.45,1606666.86,0.72,0.6950,1.3849,1.5546
717397.15,1606661.73,1.32,0.1233,0.2089,0.2666
717603.65,1606324.25,9.07,0.5836,0.9261,0.8165
717550.57,1606389.08,12.00,0.3107,0.5762,0.7519
717570.11,1606409.45,8.85,0.5829,0.7215,1.1110
717600.63,1606425.69,6.09,0.0373,0.0443,0.0794
717552.80,1606392.69,7.89,0.1512,0.2639,0.3571
717601.49,1606329.16,7.29,0.5080,0.8003,0.7331
717573.35,1606389.63,11.72,0.9659,1.3549,1.7574
717655.19,1606419.01,19.07,0.4087,0.3484,0.4291
717609.56,1606364.86,12.00,1.0973,1.3235,1.4414
717613.55,1606320.55,6.70,1.1055,1.6425,1.8173
717622.19,1606302.89,6.34,0.9465,1.4487,1.1705
717641.49,1606327.87,-2.16,2.9711,3.5482,3.4275
717620.75,1606301.90,4.49,0.5647,0.8783,0.8795
717598.82,1606448.71,4.98,0.1514,0.1443,0.2526
717652.91,1606349.10,3.43,0.6751,1.1155,0.9605
717617.09,1606443.25,17.42,0.1755,0.1554,0.2384
717406.09,1606354.35,16.13,0.6045,0.4755,0.7154
717401.02,1606359.10,16.03,0.3232,0.1988,0.4152
717434.23,1606368.84,7.32,0.6199,0.9772,1.5320
717330.55,1606369.32,6.36,1.2422,1.0030,1.3617
717340.97,1606326.26,5.61,0.2017,0.1416,0.1768
717371.98,1606375.35,14.28,1.0355,0.8261,1.3205
717309.80,1606392.57,2.10,0.2485,0.1353,0.2133
717362.95,1606422.11,10.86,0.4813,0.2993,0.6463
717400.38,1606367.55,14.81,0.5753,0.4447,0.8181
717388.71,1606387.86,-13.65,0.3938,0.2650,0.6254
717372.93,1606428.49,3.74,0.2804,0.1750,0.4252
717299.93,1606383.33,7.03,0.9064,0.5602,0.8377
717373.67,1606398.22,18.20,0.3305,0.2106,0.4173
717622.42,1606579.72,14.93,0.1967,0.1192,0.2568
717596.07,1606586.72,17.77,0.6228,0.4987,0.9899
717663.41,1606607.71,31.02,0.6354,0.3939,0.5705
717649.49,1606621.31,23.82,0.9749,0.9461,1.0868
717680.40,1606616.12,35.16,0.5683,0.3461,0.4521
717651.14,1606608.79,27.51,0.5389,0.3607,0.5317
717648.24,1606619.20,22.95,0.1354,0.1010,0.1976
717661.00,1606601.40,31.73,0.4457,0.2616,0.4032
717662.86,1606620.31,31.73,0.7956,0.5483,0.7113
717671.09,1606623.42,38.32,0.7566,0.5075,0.6167
717656.57,1606602.58,26.41,0.4496,0.2713,0.4308
717613.35,1606565.37,21.46,0.1904,0.0995,0.2549
717608.99,1606583.16,20.29,0.2064,0.1435,0.2895
717618.16,1606609.47,15.01,0.7084,0.5953,0.9467
717595.90,1606592.35,18.66,0.5521,0.6894,1.0163
717573.45,1606610.20,15.98,0.5497,0.7182,1.1256
717650.48,1606592.00,19.84,0.4045,0.2689,0.4383
717605.02,1606586.77,22.60,0.3268,0.2493,0.4700
717634.69,1606594.79,20.78,0.4893,0.3190,0.5618
717595.73,1606626.50,21.57,0.8675,1.0556,1.3700
717635.59,1606579.36,19.95,0.1766,0.1119,0.2110
717636.47,1606596.72,21.32,0.4466,0.2896,0.5029
717658.18,1606637.63,37.14,1.3552,1.1181,1.2081
717641.45,1606596.70,21.17,0.4486,0.3893,0.5428
717602.10,1606591.96,22.01,0.6292,0.5169,0.9289
717630.75,1606591.16,18.46,0.7732,0.6607,1.0138
717560.46,1606518.81,5.49,0.0251,0.0250,0.0951
717438.45,1606640.23,3.33,0.2329,0.5942,0.7786
717413.67,1606670.71,0.93,0.4879,1.0470,1.1423
717401.37,1606667.16,2.54,1.3049,2.3278,2.2825
717419.39,1606625.53,1.66,0.1615,0.2744,0.4081
717416.45,1606625.46,1.36,0.2342,0.3816,0.5723
717355.85,1606652.56,2.36,1.5062,1.6647,2.0140
717399.93,1606686.49,3.95,0.6530,1.3025,1.2692
717430.62,1606631.45,3.07,0.1403,0.2945,0.4146
717430.33,1606638.84,4.27,0.3765,0.8233,1.0685
717431.50,1606628.52,-0.37,0.3111,0.6477,0.9579
717393.41,1606660.31,3.35,0.3572,0.5702,0.6243
717415.78,1606626.07,2.97,0.1431,0.2310,0.3195
717620.10,1606309.67,10.54,0.6793,1.0079,1.1767
717620.44,1606289.55,10.70,0.6333,1.0479,0.8668
717624.20,1606310.76,13.18,1.0094,1.4490,1.4549
717612.92,1606294.52,11.45,0.6923,1.1874,0.9948
717580.93,1606362.86,3.47,0.4182,0.6540,0.8538
717627.10,1606327.29,8.84,1.0377,1.3149,1.4908
717609.60,1606295.52,14.92,0.3135,0.5674,0.6001
717591.87,1606321.93,6.23,0.1619,0.2945,0.3176
717594.44,1606318.60,7.29,0.3954,0.7071,0.6887
717645.58,1606280.75,9.62,0.4181,0.8677,1.1055
717343.47,1606366.61,9.56,0.7876,0.5607,0.8515
717378.75,1606404.02,15.70,0.5439,0.3273,0.7194
717357.36,1606300.96,2.05,0.8591,0.5320,0.8322
717379.37,1606357.34,17.36,0.3642,0.2685,0.4358
717340.94,1606304.39,2.10,1.2740,1.1163,1.3057
717396.61,1606285.68,1.26,0.6582,0.5157,0.7728
717329.21,1606329.39,1.60,0.3805,0.2630,0.3682
717327.47,1606335.04,1.65,0.3147,0.2057,0.3019
717386.74,1606383.35,19.10,0.2075,0.1205,0.2595
717434.16,1606353.52,18.84,0.5517,0.9725,1.2649
717348.82,1606392.55,8.01,0.5525,0.3105,0.6203
717378.20,1606407.61,4.26,0.4713,0.2741,0.6659
717352.53,1606338.85,3.55,0.8342,0.6827,0.9395
717391.34,1606380.27,-13.16,0.4297,0.2705,0.6644
717396.43,1606383.28,9.71,0.6009,0.5320,0.9548
717330.99,1606331.22,2.18,0.3176,0.2120,0.2720
717337.05,1606324.88,7.78,0.8309,0.6184,0.8074
717383.22,1606391.09,18.67,0.0921,0.0452,0.0976
717322.63,1606391.84,1.92,0.3169,0.1246,0.2773
717302.77,1606391.51,1.41,0.3147,0.1164,0.2554
717623.28,1606547.29,20.07,0.2450,0.1744,0.3620
717660.62,1606593.32,24.56,0.8597,0.8059,0.9679
717659.99,1606615.83,32.31,1.4885,1.2994,1.4675
717677.68,1606605.26,36.43,1.1605,0.8339,0.9978
717664.94,1606591.64,31.13,0.3461,0.2377,0.3328
717613.51,1606553.64,17.93,0.1853,0.1253,0.2855
717693.93,1606598.32,36.60,0.4320,0.2698,0.3410
717670.93,1606586.12,28.67,0.7150,0.4501,0.6722
717613.64,1606553.98,18.74,0.2063,0.1396,0.3156
717630.19,1606566.80,14.00,0.1879,0.1295,0.2572
717633.62,1606565.44,13.10,0.3861,0.2997,0.5397
717660.86,1606597.91,26.08,1.1531,0.8598,1.1727
717668.00,1606577.25,22.91,0.1886,0.1314,0.1975
717650.03,1606569.40,17.86,0.3747,0.2690,0.4510
717646.16,1606550.21,16.54,0.1151,0.0679,0.1441
717622.91,1606553.84,15.77,0.1517,0.0961,0.2192
717609.72,1606564.54,17.93,0.3768,0.2977,0.5976
717657.41,1606576.10,22.37,0.5145,0.3736,0.5719
717681.09,1606575.99,29.68,0.1522,0.0951,0.1416
717601.36,1606570.56,13.83,0.4666,0.4329,0.8258
717669.10,1606567.12,21.51,0.3535,0.1889,0.3542
717669.53,1606566.05,20.40,0.2568,0.1318,0.2573
717620.85,1606550.32,14.28,0.1662,0.1019,0.2462
717617.84,1606623.77,17.21,0.9078,1.1661,1.3575
717682.21,1606580.55,31.82,0.7109,0.4488,0.6331
717673.86,1606584.10,29.65,0.2648,0.1910,0.2564
717585.04,1606579.44,18.71,0.3813,0.4730,0.7922
717856.70,1606302.47,60.51,0.0805,0.0253,0.0901
717561.49,1606501.26,6.12,0.0266,0.0257,0.1016
717560.83,1606499.99,6.18,0.0301,0.0365,0.0724
717413.44,1606676.82,0.40,0.8954,1.9023,1.8043
717458.69,1606616.39,9.06,0.2566,0.7249,0.9340
717427.61,1606634.40,1.31,0.3129,0.6137,0.7403
717438.55,1606602.35,3.35,0.1839,0.3318,0.5040
717438.18,1606597.21,3.07,0.1566,0.2693,0.4304
717448.84,1606596.33,10.72,0.2312,0.4656,0.7036
717413.49,1606668.68,-0.12,0.7848,1.5965,1.5792
717445.01,1606620.59,3.94,0.2494,0.5689,0.7365
717434.80,1606595.43,1.76,0.1726,0.2783,0.4588
717585.94,1606357.17,9.88,0.2994,0.4607,0.6447
717571.38,1606337.83,10.52,0.2468,0.5355,0.6518
717627.92,1606294.60,11.82,2.0359,3.1022,2.8778
717626.81,1606300.86,15.57,0.7445,1.0967,1.1795
717650.48,1606315.43,10.98,1.5258,1.6730,2.0249
717570.55,1606339.01,8.73,0.2523,0.5478,0.6750
717589.11,1606350.34,10.87,0.7711,1.2047,1.5883
717621.58,1606304.59,5.49,0.4535,0.6794,0.9046
717634.91,1606280.56,6.82,0.5082,0.7819,0.8711
717679.93,1606339.27,18.21,0.2312,0.2503,0.2471
717635.77,1606274.39,5.78,0.4383,0.6948,0.7498
717651.56,1606390.66,17.02,0.1155,0.0902,0.1884
717639.09,1606272.01,6.96,0.7570,1.1857,1.0035
717383.17,1606318.54,3.40,1.0581,0.8520,1.2824
717359.73,1606337.34,3.82,0.8380,0.6485,0.9511
717450.85,1606334.09,4.48,0.4703,0.8733,1.2386
717385.57,1606366.76,17.15,0.6788,0.4779,0.8512
717307.94,1606331.15,0.69,0.5309,0.3241,0.4634
717395.40,1606384.90,4.01,0.3187,0.1942,0.4642
717374.02,1606328.04,2.63,0.6795,0.6175,0.8510
717338.87,1606311.21,4.86,0.6235,0.5210,0.6246
717387.84,1606365.44,15.69,0.5265,0.3826,0.6777
717393.51,1606380.08,13.47,0.3900,0.2506,0.5313
717424.58,1606367.39,11.69,0.6536,0.6355,1.1864
717389.80,1606383.40,18.43,0.1635,0.0975,0.2107
717348.61,1606321.59,2.34,0.7225,0.4648,0.7177
717427.16,1606365.77,4.79,0.5317,0.5361,1.0282
717423.53,1606351.02,21.84,0.5370,0.4312,0.7988
717422.66,1606358.22,23.27,0.3508,0.3710,0.5849
717427.39,1606364.12,14.91,0.4644,0.3390,0.7530
717371.45,1606340.37,3.75,0.7933,0.6508,0.9743
717431.80,1606335.46,22.07,0.6461,0.9198,1.1970
717373.23,1606319.33,0.78,1.4930,1.4444,1.8808
717399.34,1606369.33,-14.34,1.0217,0.7898,1.7024
717405.78,1606352.74,15.05,0.4954,0.4641,0.7362
717439.16,1606336.60,16.48,0.3262,0.5747,0.6096
717690.03,1606576.82,38.73,0.6355,0.4345,0.5416
717686.28,1606555.82,23.53,0.3644,0.2085,0.3504
717655.68,1606532.40,17.71,0.3315,0.1779,0.4043
717674.15,1606566.76,21.54,1.0024,0.9021,1.1477
717654.60,1606541.30,20.83,0.5170,0.3111,0.6224
717589.25,1606572.47,19.26,0.4781,0.7557,1.1096
717675.59,1606547.81,16.34,0.2205,0.1468,0.2476
717629.34,1606536.75,16.44,0.3231,0.2229,0.4883
717657.10,1606548.08,20.67,0.8355,0.5266,0.9846
717702.01,1606566.86,32.66,0.6439,0.3744,0.5334
717658.13,1606538.06,19.93,0.3283,0.2248,0.4073
717691.01,1606562.79,33.85,0.4868,0.2886,0.4252
717704.87,1606576.46,36.40,0.7246,0.4540,0.5773
717680.78,1606556.39,20.21,0.2421,0.1303,0.3502
717693.94,1606570.42,34.65,0.5108,0.3646,0.4527
717675.70,1606581.95,35.65,0.4350,0.3360,0.4123
717614.20,1606564.94,20.62,0.3388,0.3631,0.5741
717647.18,1606527.79,10.58,0.2452,0.1319,0.3327
717643.91,1606538.64,15.11,0.6809,0.8401,1.1683
717626.86,1606537.71,13.89,0.4728,0.4820,0.8393
717639.71,1606528.35,14.90,0.1384,0.0786,0.1939
717597.86,1606574.52,15.66,0.4551,0.6498,0.9609
717682.17,1606569.46,29.10,0.1333,0.1091,0.1943
717605.12,1606571.46,13.89,0.4398,0.5539,0.8563
717671.96,1606562.86,21.14,0.2755,0.2808,0.5021
717639.17,1606595.93,19.00,0.9575,1.0528,1.3003
717608.71,1606552.48,14.27,0.2856,0.2927,0.5374
717357.37,1606465.11,14.98,0.7312,0.4197,0.8755
717635.58,1606687.40,11.07,0.1353,0.2392,0.2294
717618.93,1606667.72,11.00,0.0947,0.1775,0.1937
717667.71,1606615.95,37.57,0.1382,0.1036,0.1690
717527.08,1606415.51,12.49,0.0252,0.0782,0.2886
717532.34,1606428.62,8.86,0.0301,0.0644,0.3170
717515.15,1606476.27,13.08,0.0488,0.0372,0.3751
717451.35,1606576.35,5.11,0.1474,0.2525,0.3841
717456.28,1606579.81,5.64,0.2219,0.4031,0.4390
